Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,key,Boar Stud.y,ID,DESCR
MB 7094,846K3,SPG240,CULLED,2019-04-12,2021-02-15,45,98.2205870354013,MB 7094 45,MB 7094,45,BEHAVIOR
MB 7094,8545A,SPG240,CULLED,2019-05-31,2020-12-28,29,81.63872482926635,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,8603J,SPG240,CULLED,2020-12-06,2021-02-15,41,100.26624245820553,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,8611A,SPG240,CULLED,2019-05-31,2020-12-28,41,82.71285240731214,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,8684A,SPG240,CULLED,2019-05-31,2020-12-28,29,104.83654426824035,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,8935J,SPG240,CULLED,2020-12-06,2021-02-15,29,100.9691067878294,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,9046J,SPG240,CULLED,2020-12-06,2021-02-15,29,112.91923774878745,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,9453A,SPG240,CULLED,2019-07-26,2020-12-28,31,84.99169261026897,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,9453B,SPG240,CULLED,2020-01-03,2020-12-28,41,81.95591822435608,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,9514A,SPG240,CULLED,2019-07-26,2020-12-28,29,79.21683128911528,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,9548J,SPG240,CULLED,2020-12-06,2021-02-15,41,108.1876325515021,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,9573A,SPG240,CULLED,2019-07-26,2020-12-28,31,85.1276470397916,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,9596J,SPG240,CULLED,2020-12-06,2020-12-28,43,116.51241279506634,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,9621A,SPG240,DEAD,2019-07-26,2021-03-10,29,95.62583728771133,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,9673J,SPG240,CULLED,2020-12-06,2021-02-15,29,100.85031196506921,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,9784A,SPG240,CULLED,2019-07-26,2021-02-15,29,101.8651122588392,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,994K3,SPG240,CULLED,2019-04-12,2021-02-15,29,90.34414616883336,MB 7094 29,MB 7094,29,FEETANDLEGS
MBW Cimarron,1156P,SPG240,CULLED,2019-08-19,2021-01-04,36,89.90096841732833,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,1402380,SPG240,DEAD,2021-01-25,2021-03-02,34,116.13983734534511,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,1404641,SPG240,DEAD,2021-01-25,2021-03-11,33,118.45838708811634,MBW Cimarron 33,MBW Cimarron,33,DIED
MBW Cimarron,1485G,SPG240,CULLED,2020-10-05,2021-01-04,36,104.48257812943244,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,16019,DNA400,CULLED,2020-10-26,2021-02-21,38,NA,MBW Cimarron 38,MBW Cimarron,38,WILL NOT TRAIN
MBW Cimarron,16023,DNA400,CULLED,2020-10-26,2021-01-26,34,NA,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,16037,DNA200,CULLED,2021-01-04,2021-02-21,38,NA,MBW Cimarron 38,MBW Cimarron,38,WILL NOT TRAIN
MBW Cimarron,1608P,SPG110,CULLED,2019-08-19,2021-01-04,35,104.14428166040676,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,164J5,SPG240,CULLED,2019-02-13,2020-12-22,36,113.27613063069099,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,1722N,SPG240,CULLED,2019-07-01,2021-02-21,44,86.4476626851973,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,1843P,SPG120,CULLED,2019-08-19,2021-02-21,35,95.96064884288653,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,1975G,SPG240,CULLED,2020-10-05,2021-02-21,36,115.92806684632798,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,1976G,SPG240,CULLED,2020-10-05,2021-01-04,36,107.14383568783042,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,1996G,SPG240,CULLED,2020-10-05,2021-01-04,36,104.96612533237253,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2030G,SPG240,CULLED,2020-10-05,2021-01-04,36,104.72052703759202,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2037G,SPG240,CULLED,2020-10-05,2021-02-21,36,111.74192591602733,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2039G,SPG240,CULLED,2020-10-05,2021-02-01,34,103.97583097191415,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,2122G,SPG240,CULLED,2020-10-05,2021-01-04,36,111.0356726780846,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2196G,SPG240,CULLED,2020-10-05,2021-01-04,36,100.29736904796167,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2224G,SPG240,CULLED,2020-10-05,2021-02-21,36,107.69950018058262,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2246G,SPG240,CULLED,2020-10-05,2021-03-05,34,112.68499654191896,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,2288G,SPG240,CULLED,2020-10-05,2021-02-21,36,109.20712737574769,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2294G,SPG240,CULLED,2020-10-05,2021-02-21,44,96.02527495341778,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,2336P,SPG120,DEAD,2019-08-19,2021-01-17,33,103.83183869093476,MBW Cimarron 33,MBW Cimarron,33,DIED
MBW Cimarron,2357G,SPG240,CULLED,2020-10-05,2021-01-04,36,102.86210768863715,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2367G,SPG240,CULLED,2020-10-05,2021-01-04,36,109.77638550389624,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2400G,SPG240,CULLED,2020-10-05,2021-02-21,36,101.71349225949021,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2435G,SPG240,DEAD,2020-10-05,2021-01-19,33,98.44233275166039,MBW Cimarron 33,MBW Cimarron,33,DIED
MBW Cimarron,2455G,SPG240,CULLED,2020-10-05,2021-01-04,36,102.89569089054191,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2490G,SPG240,CULLED,2020-10-05,2021-02-21,36,105.8436979107479,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2491G,SPG240,CULLED,2020-10-05,2021-01-04,36,106.1468595436437,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2494G,SPG240,CULLED,2020-10-05,2021-01-04,36,108.93967127031796,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2571G,SPG120,DEAD,2020-05-25,2020-12-22,34,105.46542310034958,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,2575G,SPG120,CULLED,2020-05-25,2021-02-21,35,111.80835533122138,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,2690U,SPG240,CULLED,2019-12-12,2021-01-04,44,80.98216528641686,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,2732U,SPG240,CULLED,2019-12-12,2021-02-21,44,88.55100575348625,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,2740U,SPG240,CULLED,2019-12-12,2021-01-04,36,100.32514173023849,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,2826P,SPG120,CULLED,2019-08-19,2021-01-04,35,81.27776650742177,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,2896G,SPG120,CULLED,2020-05-25,2021-01-04,35,103.81505462683586,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,320F7,SPG240,CULLED,2018-08-24,2021-01-04,36,102.69764401482001,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,3308U,SPG240,CULLED,2019-12-12,2021-02-21,44,88.00539039874822,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,3316U,SPG240,CULLED,2019-12-12,2021-02-21,44,88.52920015797454,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,332K2,SPG110,CULLED,2019-02-13,2021-01-04,35,104.76714612530387,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,3671P,SPG120,CULLED,2019-08-19,2021-01-04,35,80.11615534081987,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,3873G,SPG120,CULLED,2020-07-13,2021-01-04,35,79.21751099413254,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,4061T,SPG120,CULLED,2019-12-12,2021-01-04,35,87.53514236390144,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,4069G,SPG240,CULLED,2020-05-25,2021-01-04,36,105.52976543541709,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,4219T,SPG120,CULLED,2019-12-12,2021-02-21,35,101.91133858503643,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,422J3,SPG120,CULLED,2018-11-18,2021-02-21,35,96.14960661844854,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,4279G,SPG240,CULLED,2020-05-25,2021-03-05,34,92.72325133794605,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,4339U,SPG240,DEAD,2019-12-12,2021-01-27,33,95.67774509413641,MBW Cimarron 33,MBW Cimarron,33,DIED
MBW Cimarron,4340G,SPG240,CULLED,2020-05-25,2021-02-21,44,87.39917656156098,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,4343G,SPG240,CULLED,2020-05-25,2021-02-21,44,89.82898370100884,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,4352P,SPG240,CULLED,2019-08-19,2021-02-21,44,89.76315906161017,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,4682P,SPG240,CULLED,2019-08-19,2021-02-21,44,81.48547686962324,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,5028U,SPG240,CULLED,2019-12-12,2021-01-04,36,95.35311009436916,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,531K5,SPG120,CULLED,2019-02-13,2021-01-04,35,84.97150968580871,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,578T7,SPG240,CULLED,2017-09-01,2021-02-21,44,90.58691428604347,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,6345F,SPG240,CULLED,2020-07-13,2021-01-04,36,109.2521880927482,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,6370F,SPG240,CULLED,2020-07-13,2021-02-21,44,85.1778755773766,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,6488N,SPG120,CULLED,2019-07-01,2021-02-21,35,95.75014592872596,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,6540F,SPG240,CULLED,2020-07-13,2021-02-21,44,88.15628895773709,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,6589F,SPG240,CULLED,2020-07-13,2021-02-21,44,94.61467810237015,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,6692F,SPG240,CULLED,2020-07-13,2021-03-05,34,111.8839429092128,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,6693F,SPG240,CULLED,2020-07-13,2021-02-21,44,86.22936436406246,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,7120P,SPG240,CULLED,2019-08-19,2021-01-04,36,103.25860718604561,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,7158P,SPG240,CULLED,2019-08-19,2021-02-21,44,91.6119012340643,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX
MBW Cimarron,733G6,SPG240,CULLED,2018-11-18,2021-01-04,36,109.4478988958134,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,7455P,SPG120,CULLED,2019-08-19,2021-02-21,35,107.51322296195436,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,7545N,SPG120,CULLED,2019-07-01,2021-02-21,35,113.24500270877819,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,818J2,SPG240,CULLED,2019-02-13,2021-01-04,36,107.1175932798465,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,846G6,SPG240,CULLED,2018-11-18,2021-01-04,36,93.85151198665301,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,881J2,SPG240,CULLED,2019-02-13,2021-01-19,36,102.44551568590117,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,8850P,SPG120,CULLED,2019-08-19,2021-02-21,35,107.25718160190279,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,8884G,SPG120,CULLED,2020-07-13,2021-01-04,35,81.81980986762771,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,9032G,SPG120,CULLED,2020-07-13,2021-02-21,35,99.08155584068061,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,9036G,SPG120,CULLED,2020-07-13,2021-01-04,35,101.02106226347537,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,9202G,SPG120,CULLED,2020-07-13,2021-01-26,34,103.39271193537577,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,922J2,SPG240,DEAD,2019-02-13,2021-03-11,34,101.75350284040539,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,937Y1,SPG240,CULLED,2018-04-06,2021-01-26,34,114.55010638236404,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS
MBW Cimarron,9547F,SPG240,CULLED,2020-05-25,2021-01-04,36,101.90664860970097,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,9777G,SPG120,CULLED,2020-07-13,2021-01-04,35,115.19479197755538,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cimarron,977P8,SPG240,CULLED,2017-05-29,2021-02-21,36,101.28347916997657,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY
MBW Cimarron,9865G,SPG120,CULLED,2020-07-13,2021-01-04,35,93.07691179282327,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES
MBW Cyclone,10004,DNA400,DEAD,2020-09-21,2021-02-04,30,NA,MBW Cyclone 30,MBW Cyclone,30,DIED
MBW Cyclone,10016,DNA400,CULLED,2020-09-21,2020-12-15,33,NA,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,10020,DNA400,CULLED,2021-01-11,2021-03-05,35,NA,MBW Cyclone 35,MBW Cyclone,35,WILL NOT TRAIN
MBW Cyclone,10021,DNA400,DEAD,2021-01-11,2021-02-19,30,NA,MBW Cyclone 30,MBW Cyclone,30,DIED
MBW Cyclone,1075V,SPG240,CULLED,2019-12-23,2021-03-09,33,98.55283720138064,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,202T0,SPG240,CULLED,2017-08-07,2021-01-19,33,105.14233674773315,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,265Y0,SPG240,CULLED,2018-03-03,2021-01-19,33,100.305054130084,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,3054W,SPG240,CULLED,2020-02-23,2021-01-16,31,84.4134379103776,MBW Cyclone 31,MBW Cyclone,31,FEETANDLEGS
MBW Cyclone,313G6,SPG240,DEAD,2018-10-31,2021-02-25,30,96.94561604904344,MBW Cyclone 30,MBW Cyclone,30,DIED
MBW Cyclone,3264R,SPG240,CULLED,2019-09-03,2020-12-15,33,102.41318611004192,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,3367V,SPG240,CULLED,2020-02-23,2020-12-22,33,101.94354456056699,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,3809F,SPG240,CULLED,2020-05-11,2021-01-19,33,116.90274975470774,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,5562G,SPG240,CULLED,2020-10-25,2021-02-23,33,102.44488840844312,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,5624G,SPG240,CULLED,2020-10-25,2021-02-25,34,97.9116857973371,MBW Cyclone 34,MBW Cyclone,34,ANATOMY
MBW Cyclone,5683G,SPG240,CULLED,2020-10-25,2021-02-02,33,105.00084270606455,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,5720G,SPG240,CULLED,2020-10-25,2021-01-08,33,103.56552689397597,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,5730G,SPG240,DEAD,2020-10-25,2020-12-30,30,113.75182825728517,MBW Cyclone 30,MBW Cyclone,30,DIED
MBW Cyclone,5741G,SPG240,DEAD,2020-10-25,2021-02-23,30,100.79180448603931,MBW Cyclone 30,MBW Cyclone,30,DIED
MBW Cyclone,5743G,SPG240,CULLED,2020-10-25,2021-01-19,33,103.88372763152876,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,5776G,SPG240,CULLED,2020-10-25,2021-03-01,33,100.69445541745779,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,5817G,SPG240,CULLED,2020-10-25,2021-01-08,33,103.05541841873759,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,6023G,SPG240,CULLED,2020-10-25,2021-01-08,33,100.11649734356902,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,646J2,SPG240,CULLED,2019-02-10,2021-01-19,33,115.4366040706027,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,6738U,SPG240,DEAD,2019-12-23,2020-12-28,30,94.10946091691117,MBW Cyclone 30,MBW Cyclone,30,DIED
MBW Cyclone,756E9,SPG240,CULLED,2018-07-09,2021-02-09,33,98.63089912307642,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY
MBW Cyclone,812E9,SPG240,CULLED,2018-07-09,2021-02-15,31,86.47215357770344,MBW Cyclone 31,MBW Cyclone,31,FEETANDLEGS
MBW Yuma,1170G,SPG240,CULLED,2020-09-14,2021-01-11,57,92.86886291085455,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,1584G,SPG240,DEAD,2020-09-14,2020-12-22,45,103.00735104606666,MBW Yuma 45,MBW Yuma,45,DIED
MBW Yuma,1593P,SPG240,DEAD,2019-09-02,2021-02-01,45,114.80278806548259,MBW Yuma 45,MBW Yuma,45,DIED
MBW Yuma,1616G,SPG240,CULLED,2020-09-14,2020-12-31,48,112.07113149017536,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY
MBW Yuma,1695G,SPG240,CULLED,2020-09-14,2021-02-17,46,106.20595695508442,MBW Yuma 46,MBW Yuma,46,FEETANDLEGS
MBW Yuma,1809G,SPG240,CULLED,2020-09-14,2020-12-18,49,106.98329585908867,MBW Yuma 49,MBW Yuma,49,ANATOMY
MBW Yuma,3017N,SPG240,CULLED,2019-07-07,2021-02-17,57,94.93315079026767,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,3528P,SPG240,CULLED,2019-09-02,2021-02-23,48,113.69280990976998,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY
MBW Yuma,371HO,SPG240,CULLED,2018-12-24,2021-01-08,57,93.71840481258991,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40004,DNA400,CULLED,2020-09-02,2021-01-21,47,NA,MBW Yuma 47,MBW Yuma,47,GENETIC SERVICES
MBW Yuma,40013,DNA400,CULLED,2020-09-02,2021-01-26,56,NA,MBW Yuma 56,MBW Yuma,56,BEHAVIOR
MBW Yuma,40017,DNA400,CULLED,2020-09-02,2021-01-28,57,NA,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40028,DNA200,CULLED,2020-10-12,2021-02-03,46,NA,MBW Yuma 46,MBW Yuma,46,FEETANDLEGS
MBW Yuma,40033,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40035,DNA400,CULLED,2020-10-12,2021-01-26,57,NA,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40036,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40039,DNA400,DEAD,2020-10-12,2020-12-15,45,NA,MBW Yuma 45,MBW Yuma,45,DIED
MBW Yuma,40040,DNA400,CULLED,2020-10-12,2021-01-21,47,NA,MBW Yuma 47,MBW Yuma,47,GENETIC SERVICES
MBW Yuma,40041,DNA400,CULLED,2020-10-12,2021-01-21,47,NA,MBW Yuma 47,MBW Yuma,47,GENETIC SERVICES
MBW Yuma,40044,DNA400,CULLED,2020-10-12,2021-01-21,47,NA,MBW Yuma 47,MBW Yuma,47,GENETIC SERVICES
MBW Yuma,40045,DNA400,CULLED,2020-10-12,2021-01-26,57,NA,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40049,DNA400,DEAD,2020-10-12,2021-03-04,45,NA,MBW Yuma 45,MBW Yuma,45,DIED
MBW Yuma,40050,SPG240,CULLED,NA,2020-12-31,49,NA,MBW Yuma 49,MBW Yuma,49,ANATOMY
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY
MBW Yuma,40058,DNA400,CULLED,2020-10-12,2020-12-31,49,NA,MBW Yuma 49,MBW Yuma,49,ANATOMY
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma 45,MBW Yuma,45,DIED
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,40066,DNA600,CULLED,2020-11-19,2020-12-31,56,NA,MBW Yuma 56,MBW Yuma,56,BEHAVIOR
MBW Yuma,40077,DNA600,DEAD,2020-11-19,2021-01-15,45,NA,MBW Yuma 45,MBW Yuma,45,DIED
MBW Yuma,40079,DNA600,CULLED,2020-11-19,2021-03-02,49,NA,MBW Yuma 49,MBW Yuma,49,ANATOMY
MBW Yuma,40093,DNA600,CULLED,2020-11-19,2021-03-02,49,NA,MBW Yuma 49,MBW Yuma,49,ANATOMY
MBW Yuma,40095,DNA600,CULLED,2020-11-19,2020-12-30,50,NA,MBW Yuma 50,MBW Yuma,50,WILL NOT TRAIN
MBW Yuma,40103,DNA600,CULLED,2020-11-19,2020-12-31,56,NA,MBW Yuma 56,MBW Yuma,56,BEHAVIOR
MBW Yuma,40111,DNA400,DEAD,2021-02-22,2021-03-01,45,NA,MBW Yuma 45,MBW Yuma,45,DIED
MBW Yuma,496J5,SPG240,CULLED,2019-03-26,2021-02-17,46,109.76226144184348,MBW Yuma 46,MBW Yuma,46,FEETANDLEGS
MBW Yuma,534F7,SPG240,CULLED,2018-09-24,2021-01-08,57,89.94426129126735,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,5410T,SPG240,CULLED,2019-12-22,2021-01-11,57,94.83048758096635,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,597J5,SPG240,CULLED,2019-03-26,2021-02-17,46,95.44113298776205,MBW Yuma 46,MBW Yuma,46,FEETANDLEGS
MBW Yuma,616F7,SPG240,CULLED,2018-09-24,2021-02-17,57,94.34273974149411,MBW Yuma 57,MBW Yuma,57,LOW INDEX
MBW Yuma,7826V,SPG240,DEAD,2020-02-24,2020-12-18,45,117.99580437727738,MBW Yuma 45,MBW Yuma,45,DIED
MBW Yuma,9346U,SPG240,CULLED,2020-02-24,2021-02-17,57,94.19940153278199,MBW Yuma 57,MBW Yuma,57,LOW INDEX
Norson,03451,DNA400,CULLED,2020-05-29,2021-01-18,NA,NA,Norson NA,NA,NA,NA
Norson,03828,DNA400,CULLED,2020-05-29,2021-01-18,NA,NA,Norson NA,NA,NA,NA
Norson,04536,DNA400,CULLED,2020-05-29,2021-01-18,NA,NA,Norson NA,NA,NA,NA
Norson,10390,SPG210,CULLED,2020-05-29,2021-01-18,NA,NA,Norson NA,NA,NA,NA
Norson,106Y5,SPG240,CULLED,2018-04-16,2021-01-18,NA,105.21220373223039,Norson NA,NA,NA,NA
Norson,109Y2,SPG240,DEAD,2018-04-16,2021-02-05,18,95.47921688467201,Norson 18,Norson,18,Semen Quality/Fertility
Norson,1132T,SPG240,CULLED,2019-11-15,2021-01-18,NA,105.58816200170243,Norson NA,NA,NA,NA
Norson,12973,SPG110,CULLED,2020-05-29,2021-01-18,NA,NA,Norson NA,NA,NA,NA
Norson,1814T,SPG240,CULLED,2019-11-15,2021-01-18,NA,105.77781943071231,Norson NA,NA,NA,NA
Norson,1992T,SPG240,CULLED,2019-11-15,2021-01-18,NA,102.18415044516034,Norson NA,NA,NA,NA
Norson,2176R,SPG110,DEAD,2019-11-19,2021-02-19,10,108.69917766293196,Norson 10,Norson,10,Death-Expirada
Norson,2749T,SPG240,CULLED,2019-11-15,2021-01-18,NA,96.09104244765035,Norson NA,NA,NA,NA
Norson,3050T,SPG240,CULLED,2019-11-15,2021-01-18,NA,100.66503887009156,Norson NA,NA,NA,NA
Norson,334X8,SPG240,DEAD,2018-04-16,2021-01-25,NA,87.63750054297287,Norson NA,NA,NA,NA
Norson,3462T,SPG240,CULLED,2019-11-15,2021-01-18,NA,96.13257259874318,Norson NA,NA,NA,NA
Norson,3531T,SPG240,CULLED,2019-11-15,2021-01-18,NA,86.31611287984218,Norson NA,NA,NA,NA
Norson,4410T,SPG240,CULLED,2019-11-15,2021-01-18,NA,101.88650721172236,Norson NA,NA,NA,NA
