Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,Boar Stud.y,Collnum,Col_Date,Tech,Ext_Name,Tot_Ext_Vol,Used_Doses,Dose_Actual,Collection Status,Sperm_Conc,Tot_Sperm,Sem_Vol_Used,TRCODE,Motility,Ext_Batch_Num,EBV,Boar Stud
MBW Cyclone,2113521,SPG240,WORKING,2024-03-25,NA,NA,106.42034428281458,MBW Cyclone,20001262350,2024-03-29,SA,PRESERV XTRA,NA,0,0,TR,0.167,108.709,651,40,85,NA,107.63,MBW Cyclone
MBW Cyclone,2113521,SPG240,WORKING,2024-03-25,NA,NA,106.42034428281458,MBW Cyclone,20001263297,2024-04-24,JS,PRESERVXTRA,1554,49.5,49.61,US,0.161,109.15,678,NA,90,17_3502_7.3,106.42,MBW Cyclone
MBW Cyclone,2113521,SPG240,WORKING,2024-03-25,NA,NA,106.42034428281458,MBW Cyclone,20001262887,2024-04-11,JS,PRESERVXTRA,914,28.7,28.87,US,0.165,63.52,385,NA,90,17_4903_7.00,107.23,MBW Cyclone
MBW Cyclone,2113521,SPG240,WORKING,2024-03-25,NA,NA,106.42034428281458,MBW Cyclone,20001263087,2024-04-17,JT,PRESERVXTRA,1152,38.2,38.35,US,0.147,84.37,574,NA,90,17_3502_6.75,106.61,MBW Cyclone
MBW Cyclone,2113522,SPG240,WORKING,2024-03-25,NA,NA,111.5916034272272,MBW Cyclone,20001262888,2024-04-11,SA,PRESERVXTRA,1042,34.2,34.25,US,0.151,75.34,499,NA,90,17_4903_7.00,113.66,MBW Cyclone
MBW Cyclone,2113522,SPG240,WORKING,2024-03-25,NA,NA,111.5916034272272,MBW Cyclone,20001263334,2024-04-24,SA,PRESERVXTRA,1643,50.5,50.56,US,0.176,111.23,632,NA,90,17_3502_7.3,111.59,MBW Cyclone
MBW Cyclone,2113522,SPG240,WORKING,2024-03-25,NA,NA,111.5916034272272,MBW Cyclone,20001263136,2024-04-18,JS,PRESERVXTRA,NA,0,0,TR,0.185,60.31,326,40,80,17_3502_6.22,111.64,MBW Cyclone
MBW Cyclone,2113522,SPG240,WORKING,2024-03-25,NA,NA,111.5916034272272,MBW Cyclone,20001262352,2024-03-29,AN,PRESERV XTRA,NA,0,0,TR,0.241,69.4,288,40,80,NA,113.06,MBW Cyclone
MBW Cyclone,2113522,SPG240,WORKING,2024-03-25,NA,NA,111.5916034272272,MBW Cyclone,20001262599,2024-04-04,JS,PRESERVXTRA,761,23.7,23.81,US,0.169,52.39,310,NA,90,17_4903_7.22,113.06,MBW Cyclone
MBW Cyclone,2113538,SPG240,WORKING,2024-03-25,NA,NA,109.26125176843382,MBW Cyclone,20001262656,2024-04-05,JS,PRESERVXTRA,NA,0,0,TR,0.124,24.05,194,40,80,17_4903_7.22,109.72,MBW Cyclone
MBW Cyclone,2113538,SPG240,WORKING,2024-03-25,NA,NA,109.26125176843382,MBW Cyclone,20001262283,2024-03-28,JT,PRESERV XTRA,NA,0,0,TR,0.11,11.55,105,40,80,NA,109.72,MBW Cyclone
MBW Cyclone,2113538,SPG240,WORKING,2024-03-25,NA,NA,109.26125176843382,MBW Cyclone,20001263398,2024-04-25,JT,PRESERVXTRA,NA,0,0,TR,0.102,52.32,513,40,85,17_3502_7.3,109.26,MBW Cyclone
MBW Cyclone,2113538,SPG240,WORKING,2024-03-25,NA,NA,109.26125176843382,MBW Cyclone,20001262944,2024-04-12,JS,PRESERVXTRA,NA,0,0,TR,0.124,39.92,322,40,85,17_4903_7.12,109.68,MBW Cyclone
MBW Cyclone,2113569,SPG240,WORKING,2024-03-25,NA,NA,104.54119241211481,MBW Cyclone,20001262955,2024-04-12,ES,PRESERVXTRA,1567,46.7,46.79,US,0.191,102.94,539,NA,90,17_4903_7.12,104.34,MBW Cyclone
MBW Cyclone,2113569,SPG240,WORKING,2024-03-25,NA,NA,104.54119241211481,MBW Cyclone,20001263182,2024-04-19,SA,PRESERVXTRA,1160,38.7,38.75,US,0.146,85.26,584,NA,95,17_3502_6.76,104.36,MBW Cyclone
MBW Cyclone,2113569,SPG240,WORKING,2024-03-25,NA,NA,104.54119241211481,MBW Cyclone,20001263430,2024-04-26,PM,PRESERVXTRA,NA,0,0,TR,0.196,138.96,709,40,85,17_3502_7.3,104.54,MBW Cyclone
MBW Cyclone,2113569,SPG240,WORKING,2024-03-25,NA,NA,104.54119241211481,MBW Cyclone,20001262287,2024-03-28,JS,PRESERVXTRA,1534,46.2,46.33,US,0.185,101.93,551,NA,90,17_4906_6.73,105.069,MBW Cyclone
MBW Cyclone,2113569,SPG240,WORKING,2024-03-25,NA,NA,104.54119241211481,MBW Cyclone,20001262654,2024-04-05,JS,PRESERVXTRA,1109,35,35.02,US,0.165,77.05,467,NA,90,17_4903_7.22,105.069,MBW Cyclone
MBW Cyclone,2113602,SPG240,WORKING,2024-03-25,NA,NA,113.06404186426434,MBW Cyclone,20001262597,2024-04-04,JT,PRESERVXTRA,644,20.6,20.67,US,0.159,45.47,286,NA,85,17_4903_7.22,112.17,MBW Cyclone
MBW Cyclone,2113602,SPG240,WORKING,2024-03-25,NA,NA,113.06404186426434,MBW Cyclone,20001262220,2024-03-27,JT,PRESERVXTRA,NA,0,0,TR,0.115,20.47,178,40,80,17_4906_6.74,112.17,MBW Cyclone
MBW Cyclone,2113602,SPG240,WORKING,2024-03-25,NA,NA,113.06404186426434,MBW Cyclone,20001263322,2024-04-24,PM,PRESERVXTRA,NA,0,0,TR,0.134,26.39,197,40,80,17_3502_7.3,113.06,MBW Cyclone
MBW Cyclone,2113602,SPG240,WORKING,2024-03-25,NA,NA,113.06404186426434,MBW Cyclone,20001262885,2024-04-11,JT,PRESERVXTRA,NA,0,0,TR,0.138,42.22,306,40,80,17_4903_7.00,112.5,MBW Cyclone
MBW Cyclone,2113602,SPG240,WORKING,2024-03-25,NA,NA,113.06404186426434,MBW Cyclone,20001263109,2024-04-17,PM,PRESERVXTRA,NA,0,0,TR,0,32.94,417,40,80,17_3502_6.75,112.959,MBW Cyclone
MBW Cyclone,2113665,SPG240,WORKING,2024-03-25,NA,NA,105.41692462214782,MBW Cyclone,20001263090,2024-04-17,JS,PRESERVXTRA,905,29.2,29.28,US,0.156,64.42,413,NA,90,17_3502_6.75,105.58,MBW Cyclone
MBW Cyclone,2113665,SPG240,WORKING,2024-03-25,NA,NA,105.41692462214782,MBW Cyclone,20001262883,2024-04-11,JS,PRESERVXTRA,1052,33.7,33.75,US,0.159,74.25,467,NA,90,17_4903_7.00,106.56,MBW Cyclone
MBW Cyclone,2113665,SPG240,WORKING,2024-03-25,NA,NA,105.41692462214782,MBW Cyclone,20001263299,2024-04-24,JS,PRESERVXTRA,901,29.2,29.24,US,0.155,64.32,415,NA,90,17_3502_7.3,105.42,MBW Cyclone
MBW Cyclone,2113665,SPG240,WORKING,2024-03-25,NA,NA,105.41692462214782,MBW Cyclone,20001262215,2024-03-27,AN,PRESERVXTRA,542,17.6,17.61,US,0.155,38.75,250,NA,80,17_4906_6.74,106.569,MBW Cyclone
MBW Cyclone,2113665,SPG240,WORKING,2024-03-25,NA,NA,105.41692462214782,MBW Cyclone,20001262596,2024-04-04,JS,PRESERVXTRA,1081,31.2,31.35,US,0.209,68.97,330,NA,90,17_4903_7.22,106.569,MBW Cyclone
MBW Cyclone,2113674,SPG240,WORKING,2024-03-25,NA,NA,104.33965160909452,MBW Cyclone,20001262536,2024-04-03,JS,PRESERVXTRA,NA,0,0,TR,0.157,50.08,319,40,90,17_4903_7.22,105.73,MBW Cyclone
MBW Cyclone,2113674,SPG240,WORKING,2024-03-25,NA,NA,104.33965160909452,MBW Cyclone,20001262212,2024-03-27,PM,PRESERV XTRA,NA,0,0,TR,0.181,48.32,267,40,80,NA,105.73,MBW Cyclone
MBW Cyclone,2113674,SPG240,WORKING,2024-03-25,NA,NA,104.33965160909452,MBW Cyclone,20001263387,2024-04-25,SA,PRESERVXTRA,NA,0,0,TR,0.141,102.08,724,40,90,17_3502_7.3,104.34,MBW Cyclone
MBW Cyclone,2113674,SPG240,WORKING,2024-03-25,NA,NA,104.33965160909452,MBW Cyclone,20001262816,2024-04-10,JS,PRESERVXTRA,NA,0,0,TR,0.152,65.51,431,40,90,17_4903_7.00,105.099,MBW Cyclone
MBW Cyclone,2113686,SPG240,WORKING,2024-03-25,NA,NA,113.15619150780681,MBW Cyclone,20001262726,2024-04-08,PM,PRESERVXTRA,NA,0,0,TR,0.141,33.41,237,40,85,17_4903_7.22,113.63,MBW Cyclone
MBW Cyclone,2113686,SPG240,WORKING,2024-03-25,NA,NA,113.15619150780681,MBW Cyclone,20001263381,2024-04-25,SA,PRESERVXTRA,NA,0,0,TR,0.113,80.11,709,40,90,17_3502_7.3,113.16,MBW Cyclone
MBW Cyclone,2113686,SPG240,WORKING,2024-03-25,NA,NA,113.15619150780681,MBW Cyclone,20001262156,2024-03-26,DS,PRESERV XTRA,NA,0,0,TR,0.15,37.5,250,40,0,NA,114.37,MBW Cyclone
MBW Cyclone,2113686,SPG240,WORKING,2024-03-25,NA,NA,113.15619150780681,MBW Cyclone,20001262434,2024-04-01,JS,PRESERV XTRA,NA,0,0,TR,0.109,27.79,255,40,90,NA,114.37,MBW Cyclone
MBW Cyclone,2113712,SPG240,WORKING,2024-03-25,NA,NA,110.93799740322201,MBW Cyclone,20001262285,2024-03-28,SA,PRESERV XTRA,NA,0,0,TR,0.191,78.31,410,40,80,NA,111.77,MBW Cyclone
MBW Cyclone,2113712,SPG240,WORKING,2024-03-25,NA,NA,110.93799740322201,MBW Cyclone,20001262657,2024-04-05,PM,PRESERVXTRA,NA,0,0,TR,0.189,95.63,506,40,80,17_4903_7.22,111.77,MBW Cyclone
MBW Cyclone,2113712,SPG240,WORKING,2024-03-25,NA,NA,110.93799740322201,MBW Cyclone,20001263400,2024-04-25,JT,PRESERVXTRA,NA,0,0,TR,0.113,47.23,418,40,80,17_3502_7.3,110.94,MBW Cyclone
MBW Cyclone,2113712,SPG240,WORKING,2024-03-25,NA,NA,110.93799740322201,MBW Cyclone,20001262948,2024-04-12,PM,PRESERVXTRA,NA,0,0,TR,0.208,124.17,597,40,80,17_4903_7.12,111.18,MBW Cyclone
MBW Cyclone,2113723,SPG240,WORKING,2024-03-25,NA,NA,110.81964580173303,MBW Cyclone,20001262952,2024-04-12,PM,PRESERVXTRA,562,19,19.1,US,0.141,42.01,298,NA,90,17_4903_7.12,111.25,MBW Cyclone
MBW Cyclone,2113723,SPG240,WORKING,2024-03-25,NA,NA,110.81964580173303,MBW Cyclone,20001263185,2024-04-19,PM,PRESERVXTRA,301,18.2,18.34,US,0,40.34,524,NA,90,17_3502_6.76,110.69,MBW Cyclone
MBW Cyclone,2113723,SPG240,WORKING,2024-03-25,NA,NA,110.81964580173303,MBW Cyclone,20001263429,2024-04-26,ES,PRESERVXTRA,537,20.7,20.75,US,0.115,45.65,397,NA,85,17_3502_7.3,110.819,MBW Cyclone
MBW Cyclone,2113723,SPG240,WORKING,2024-03-25,NA,NA,110.81964580173303,MBW Cyclone,20001262663,2024-04-05,PM,PRESERVXTRA,896,29,29.1,US,0.155,64.01,413,NA,90,17_4903_7.22,110.89,MBW Cyclone
MBW Cyclone,2113723,SPG240,WORKING,2024-03-25,NA,NA,110.81964580173303,MBW Cyclone,20001262355,2024-03-29,SA,PRESERVXTRA,NA,0,0,TR,0.257,44.97,175,40,90,17_4901_6.59,110.89,MBW Cyclone
MBW Yuma,2105010,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214873,2024-04-12,F,5D 2B PCAI PA,1286,34,34.06,US,0.158,76.63,485,NA,85,17.8_502_4.4,NA,MBW Yuma
MBW Yuma,2105010,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214989,2024-04-18,ED,5D 2B PCAI PA,920,23.2,23.28,US,0.18,52.38,291,NA,85,17.9_502_4.5,NA,MBW Yuma
MBW Yuma,2105010,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001213993,2024-03-07,E,NA,NA,0,0,NC,0,0,0,NA,0,17.8_502_4.4,NA,MBW Yuma
MBW Yuma,2105010,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214084,2024-03-11,F,5D 2B PCAI PA,654,17.6,17.67,US,0.15,39.75,265,NA,85,17.8_502_4.4,NA,MBW Yuma
MBW Yuma,2105010,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214611,2024-04-01,E,5D 2B PCAI PA,408,10,10,US,0.201,22.51,112,NA,85,17.8_502_4.4,NA,MBW Yuma
MBW Yuma,2105010,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214375,2024-03-21,E,5D 2B PCAI PA,378,9.8,9.96,US,0.16,22.4,140,NA,85,17.7_502_4.3,NA,MBW Yuma
MBW Yuma,2105035,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214376,2024-03-21,M,5D 2B PCAI PA,620,15.8,15.96,US,0.171,35.91,210,NA,85,17.7_502_4.3,NA,MBW Yuma
MBW Yuma,2105035,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214617,2024-04-01,NA,5D 2B PCAI PA,NA,0,0,TR,0,0,NA,53,0,17.8_502_4.4,NA,MBW Yuma
MBW Yuma,2105035,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214083,2024-03-11,E,5D 2B PCAI PA,481,11.6,11.76,US,0.202,26.46,131,NA,80,17.8_502_4.4,NA,MBW Yuma
MBW Yuma,2105035,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001213994,2024-03-07,ED,NA,NA,0,0,NC,0,0,0,NA,0,NA,NA,MBW Yuma
MBW Yuma,2105035,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214988,2024-04-18,F,5D 2B PCAI PA,909,21.2,21.36,US,0.238,48.07,202,NA,85,17.9_502_4.5,NA,MBW Yuma
MBW Yuma,2105035,SPG910,WORKING,2024-03-01,NA,NA,NA,MBW Yuma,20001214878,2024-04-12,F,5D 2B PCAI PA,1115,30.1,30.13,US,0.15,67.8,452,NA,85,17.8_502_4.4,NA,MBW Yuma
MBW Yuma,2105752,SPG240,WORKING,2024-03-01,NA,NA,115.02987955577525,MBW Yuma,20001214892,2024-04-15,F,5D 2B PCAI P,445,14,14.09,US,0.164,30.99,189,NA,85,17.8_502_4.4,115.09,MBW Yuma
MBW Yuma,2105752,SPG240,WORKING,2024-03-01,NA,NA,115.02987955577525,MBW Yuma,20001215044,2024-04-22,E,5D 2B PCAI P,496,13.6,13.6,US,0.258,29.92,116,NA,80,17.8_502_4.4,115.03,MBW Yuma
MBW Yuma,2105752,SPG240,WORKING,2024-03-01,NA,NA,115.02987955577525,MBW Yuma,20001214742,2024-04-08,E,5D 2B PCAI P,1197,34.9,34.94,US,0.205,76.87,375,NA,85,17.8_502_4.4,116.39,MBW Yuma
MBW Yuma,2105752,SPG240,WORKING,2024-03-01,NA,NA,115.02987955577525,MBW Yuma,20001213917,2024-03-04,E,5D 2B PCAI P,1108,31,31.08,US,0.235,68.38,291,NA,85,17.8_502_4.5,116.43,MBW Yuma
MBW Yuma,2105752,SPG240,WORKING,2024-03-01,NA,NA,115.02987955577525,MBW Yuma,20001214104,2024-03-11,ED,5D 2B PCAI P,1240,35.5,35.7,US,0.214,78.53,367,NA,85,17.8_502_4.4,116.17,MBW Yuma
MBW Yuma,2105752,SPG240,WORKING,2024-03-01,NA,NA,115.02987955577525,MBW Yuma,20001214284,2024-03-18,ED,5D 2B PCAI P,1028,32.2,32.22,US,0.168,70.89,422,NA,85,17.8_502_4.5,116.28,MBW Yuma
MBW Yuma,2105752,SPG240,WORKING,2024-03-01,NA,NA,115.02987955577525,MBW Yuma,20001214591,2024-04-01,M,5D 2B PCAI P,1002,31.1,31.17,US,0.171,68.57,401,NA,85,17.8_502_4.4,116.51,MBW Yuma
MBW Yuma,2105752,SPG240,WORKING,2024-03-01,NA,NA,115.02987955577525,MBW Yuma,20001214438,2024-03-25,E,5D 2B PCAI P,794,23.7,23.8,US,0.189,52.35,277,NA,85,17.9_502_4.5,116.4,MBW Yuma
MBW Yuma,2105848,SPG240,WORKING,2024-03-01,NA,NA,103.90626253856146,MBW Yuma,20001214362,2024-03-21,M,5D 2B PCAI P,856,25.8,25.95,US,0.183,57.09,312,NA,85,17.7_502_4.3,103.37,MBW Yuma
MBW Yuma,2105848,SPG240,WORKING,2024-03-01,NA,NA,103.90626253856146,MBW Yuma,20001214504,2024-03-28,E,5D 2B PCAI P,767,21.8,22,US,0.217,48.39,223,NA,85,17.8_502_4.4,103.54,MBW Yuma
MBW Yuma,2105848,SPG240,WORKING,2024-03-01,NA,NA,103.90626253856146,MBW Yuma,20001214664,2024-04-04,M,5D 2B PCAI P,1106,34.5,34.67,US,0.168,76.27,454,NA,85,17.7_502_4.5,103.739,MBW Yuma
MBW Yuma,2105848,SPG240,WORKING,2024-03-01,NA,NA,103.90626253856146,MBW Yuma,20001214182,2024-03-14,E,5D 2B PCAI P,883,27.2,27.36,US,0.173,60.2,348,NA,85,17.8_502_4.5,103.7,MBW Yuma
MBW Yuma,2105848,SPG240,WORKING,2024-03-01,NA,NA,103.90626253856146,MBW Yuma,20001213930,2024-03-04,F,5D 2B PCAI P,941,33.2,33.35,US,0.131,73.36,560,NA,85,17.8_502_4.5,103.989,MBW Yuma
MBW Yuma,2105848,SPG240,WORKING,2024-03-01,NA,NA,103.90626253856146,MBW Yuma,20001214969,2024-04-18,ED,5D 2B PCAI P,1596,45,45.19,US,0.227,99.42,438,NA,85,17.9_502_4.5,103.86,MBW Yuma
MBW Yuma,2105848,SPG240,WORKING,2024-03-01,NA,NA,103.90626253856146,MBW Yuma,20001214850,2024-04-12,E,5D 2B PCAI P,1333,41.7,41.77,US,0.168,91.89,547,NA,85,17.8_502_4.4,103.45,MBW Yuma
MBW Yuma,2105848,SPG240,WORKING,2024-03-01,NA,NA,103.90626253856146,MBW Yuma,20001215171,2024-04-26,E,5D 2B PCAI P,1213,38.7,38.71,US,0.161,85.16,529,NA,85,17.9_502_4.5,103.91,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001214898,2024-04-15,ED,5D 2B PCAI P,885,26.5,26.57,US,0.188,58.46,311,NA,85,17.8_502_4.4,108.95,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001215040,2024-04-22,E,5D 2B PCAI P,891,25.7,25.73,US,0.212,56.6,267,NA,85,17.8_502_4.4,108.54,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001214751,2024-04-08,ED,5D 2B PCAI P,962,27.2,27.37,US,0.223,60.21,270,NA,85,17.8_502_4.4,108.319,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001214189,2024-03-14,ED,NA,NA,0,0,NC,0,0,0,NA,0,17.8_502_4.5,111.39,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001214132,2024-03-11,NA,NA,NA,0,0,NC,0,0,0,NA,0,NA,111.39,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001214072,2024-03-08,NA,NA,NA,0,0,NC,0,0,0,NA,0,NA,111.86,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001214213,2024-03-15,F,NA,NA,0,0,TR,0,11.76,120,54,0,NA,111.39,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001214302,2024-03-18,NA,5D 2B PCAI P,NA,0,0,TR,0,0,NA,54,0,17.8_502_4.5,108.78,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001214675,2024-04-04,F,5D 2B PCAI P,476,17.2,17.2,US,0.127,37.84,298,NA,85,17.7_502_4.5,108.41,MBW Yuma
MBW Yuma,2105850,SPG240,WORKING,2024-03-01,NA,NA,108.54390456687288,MBW Yuma,20001214459,2024-03-25,E,5D 2B PCAI P,931,30.2,30.31,US,0.154,66.68,433,NA,85,17.9_502_4.5,108.43,MBW Yuma
MBW Yuma,2105875,SPG240,WORKING,2024-03-01,NA,NA,109.38388890071992,MBW Yuma,20001214443,2024-03-25,F,5D 2B PCAI P,964,27.5,27.57,US,0.219,60.66,277,NA,85,17.9_502_4.5,109.38,MBW Yuma
MBW Yuma,2105875,SPG240,WORKING,2024-03-01,NA,NA,109.38388890071992,MBW Yuma,20001214603,2024-04-01,ED,5D 2B PCAI P,861,27.7,27.72,US,0.158,60.98,386,NA,85,17.8_502_4.4,109.27,MBW Yuma
MBW Yuma,2105875,SPG240,WORKING,2024-03-01,NA,NA,109.38388890071992,MBW Yuma,20001214287,2024-03-18,E,5D 2B PCAI P,657,19.6,19.62,US,0.191,43.16,226,NA,85,17.8_502_4.5,109.76,MBW Yuma
MBW Yuma,2105875,SPG240,WORKING,2024-03-01,NA,NA,109.38388890071992,MBW Yuma,20001214102,2024-03-11,ED,5D 2B PCAI P,552,22.6,22.61,US,0.107,49.75,465,NA,80,17.8_502_4.4,110.819,MBW Yuma
MBW Yuma,2105875,SPG240,WORKING,2024-03-01,NA,NA,109.38388890071992,MBW Yuma,20001213920,2024-03-04,E,5D 2B PCAI P,953,28.2,28.27,US,0.195,62.2,319,NA,85,17.8_502_4.5,111.05,MBW Yuma
MBW Yuma,2105875,SPG240,WORKING,2024-03-01,NA,NA,109.38388890071992,MBW Yuma,20001214734,2024-04-08,ED,5D 2B PCAI P,835,29.5,29.59,US,0.131,65.1,497,NA,85,17.8_502_4.4,111.569,MBW Yuma
MBW Yuma,2105875,SPG240,WORKING,2024-03-01,NA,NA,109.38388890071992,MBW Yuma,20001215030,2024-04-22,F,5D 2B PCAI P,1044,30.7,30.75,US,0.199,67.66,340,NA,85,17.8_502_4.4,109.38,MBW Yuma
MBW Yuma,2105875,SPG240,WORKING,2024-03-01,NA,NA,109.38388890071992,MBW Yuma,20001214881,2024-04-15,F,5D 2B PCAI P,722,25.8,25.95,US,0.128,57.08,446,NA,85,17.8_502_4.4,109.67,MBW Yuma
MBW Yuma,2105877,SPG240,WORKING,2024-03-01,NA,NA,103.16287066357012,MBW Yuma,20001214815,2024-04-11,E,5D 2B PCAI P,599,20.8,20.95,US,0.134,46.09,344,NA,85,17.8_502_4.4,104.01,MBW Yuma
MBW Yuma,2105877,SPG240,WORKING,2024-03-01,NA,NA,103.16287066357012,MBW Yuma,20001214970,2024-04-18,NA,5D 2B PCAI P,NA,0,0,TR,0,0,NA,53,0,17.9_502_4.5,103.17,MBW Yuma
MBW Yuma,2105877,SPG240,WORKING,2024-03-01,NA,NA,103.16287066357012,MBW Yuma,20001215142,2024-04-26,ED,5D 2B PCAI P,1142,34,34.04,US,0.192,74.88,390,NA,80,17.9_502_4.5,103.16,MBW Yuma
MBW Yuma,2105877,SPG240,WORKING,2024-03-01,NA,NA,103.16287066357012,MBW Yuma,20001214012,2024-03-07,M,5D 2B PCAI P,NA,0,0,TR,0.196,74.08,378,55,80,17.8_502_4.4,104.349,MBW Yuma
MBW Yuma,2105877,SPG240,WORKING,2024-03-01,NA,NA,103.16287066357012,MBW Yuma,20001214174,2024-03-14,ED,5D 2B PCAI P,858,26.8,26.95,US,0.167,59.28,355,NA,80,17.8_502_4.5,104.099,MBW Yuma
MBW Yuma,2105877,SPG240,WORKING,2024-03-01,NA,NA,103.16287066357012,MBW Yuma,20001214352,2024-03-21,E,5D 2B PCAI P,688,20.6,20.62,US,0.189,45.36,240,NA,80,17.7_502_4.3,104.29,MBW Yuma
MBW Yuma,2105877,SPG240,WORKING,2024-03-01,NA,NA,103.16287066357012,MBW Yuma,20001214662,2024-04-04,M,5D 2B PCAI P,1010,30.1,30.11,US,0.192,66.24,345,NA,85,17.7_502_4.5,104.39,MBW Yuma
MBW Yuma,2105877,SPG240,WORKING,2024-03-01,NA,NA,103.16287066357012,MBW Yuma,20001214499,2024-03-28,M,5D 2B PCAI P,802,23.2,23.27,US,0.209,51.2,245,NA,80,17.8_502_4.4,104.209,MBW Yuma
MBW Yuma,2105937,SPG240,WORKING,2024-03-01,NA,NA,104.90578255001459,MBW Yuma,20001214659,2024-04-04,E,5D 2B PCAI P,1210,36.9,36.9,US,0.18,81.18,451,NA,85,17.7_502_4.5,104.88,MBW Yuma
MBW Yuma,2105937,SPG240,WORKING,2024-03-01,NA,NA,104.90578255001459,MBW Yuma,20001214510,2024-03-28,M,5D 2B PCAI P,1089,35.2,35.24,US,0.156,77.53,497,NA,85,17.8_502_4.4,104.72,MBW Yuma
MBW Yuma,2105937,SPG240,WORKING,2024-03-01,NA,NA,104.90578255001459,MBW Yuma,20001214355,2024-03-21,M,5D 2B PCAI P,1052,31.7,31.7,US,0.186,69.75,375,NA,85,17.7_502_4.3,104.739,MBW Yuma
MBW Yuma,2105937,SPG240,WORKING,2024-03-01,NA,NA,104.90578255001459,MBW Yuma,20001214180,2024-03-14,M,5D 2B PCAI P,728,23.7,23.78,US,0.153,52.32,342,NA,85,17.8_502_4.5,104.23,MBW Yuma
MBW Yuma,2105937,SPG240,WORKING,2024-03-01,NA,NA,104.90578255001459,MBW Yuma,20001213927,2024-03-04,ED,5D 2B PCAI P,550,16.3,16.4,US,0.192,36.09,188,NA,85,17.8_502_4.5,104.48,MBW Yuma
MBW Yuma,2105937,SPG240,WORKING,2024-03-01,NA,NA,104.90578255001459,MBW Yuma,20001215165,2024-04-26,E,5D 2B PCAI P,1477,43.7,43.74,US,0.196,96.23,491,NA,85,17.9_502_4.5,104.91,MBW Yuma
MBW Yuma,2105937,SPG240,WORKING,2024-03-01,NA,NA,104.90578255001459,MBW Yuma,20001214963,2024-04-18,F,5D 2B PCAI P,1136,37.7,37.82,US,0.147,83.2,566,NA,85,17.9_502_4.5,105.03,MBW Yuma
MBW Yuma,2105937,SPG240,WORKING,2024-03-01,NA,NA,104.90578255001459,MBW Yuma,20001214803,2024-04-11,E,5D 2B PCAI P,1147,32.4,32.44,US,0.228,71.36,313,NA,85,17.8_502_4.4,104.78,MBW Yuma
MBW Yuma,2105957,SPG240,WORKING,2024-03-01,NA,NA,106.62036456044366,MBW Yuma,20001214917,2024-04-15,F,5D 2B PCAI P,846,25.1,25.13,US,0.194,55.29,285,NA,85,17.8_502_4.4,106.86,MBW Yuma
MBW Yuma,2105957,SPG240,WORKING,2024-03-01,NA,NA,106.62036456044366,MBW Yuma,20001215066,2024-04-22,F,5D 2B PCAI P,836,25.1,25.16,US,0.187,55.35,296,NA,85,17.8_502_4.4,106.62,MBW Yuma
MBW Yuma,2105957,SPG240,WORKING,2024-03-01,NA,NA,106.62036456044366,MBW Yuma,20001214743,2024-04-08,ED,5D 2B PCAI P,1093,32.2,32.32,US,0.197,71.11,361,NA,85,17.8_502_4.4,108.01,MBW Yuma
MBW Yuma,2105957,SPG240,WORKING,2024-03-01,NA,NA,106.62036456044366,MBW Yuma,20001213923,2024-03-04,E,5D 2B PCAI P,816,23.5,23.59,US,0.211,51.9,246,NA,85,17.8_502_4.5,109.3,MBW Yuma
MBW Yuma,2105957,SPG240,WORKING,2024-03-01,NA,NA,106.62036456044366,MBW Yuma,20001214112,2024-03-11,E,5D 2B PCAI P,762,22.7,22.85,US,0.189,50.27,266,NA,85,17.8_502_4.4,109.15,MBW Yuma
