Boar Stud,BoarID.x,Breed.x.x,Boar Status.x,Col_Date.x,Collected.x,Collection Status.x,Distributed.x,Index.x,Included.x,Needed,Actual
MB 7092,2068864,SPG240,WORKING,2024-04-25,YES,US,YES,101.65315363074802,YES,366,1
MBW Cyclone,2103464,SPG240,WORKING,2024-04-26,YES,TR,NO,101.63826591443414,YES,172,1
MB 7094,2064227,SPG240,WORKING,2024-04-26,YES,US,YES,101.63509071254516,YES,298,1
MB 7092,2068992,SPG240,WORKING,2024-04-25,YES,US,YES,101.62620787231076,YES,366,1
MB 7092,2104837,SPG240,WORKING,2024-04-26,YES,US,YES,101.61333796535641,YES,366,1
MB 7093,2089741,SPG240,WORKING,2024-04-25,YES,US,YES,101.60278756122376,YES,377,1
MB 7094,2106735,SPG240,NONWORKING,NA,NO,NA,NO,101.59355433597301,NO,298,NA
MBW Cimarron,2109480,SPG240,WORKING,2024-04-25,YES,US,YES,101.5925852210277,YES,158,1
MB 7093,2089915,SPG240,WORKING,2024-04-25,YES,US,YES,101.58319805943576,YES,377,1
MB 7092,2080472,SPG240,WORKING,2024-04-25,YES,TR,NO,101.55211862130132,YES,366,1
MB 7093,2094288,SPG240,WORKING,2024-04-25,YES,US,YES,101.5462664707386,YES,377,1
MBW Yuma,2074857,SPG240,WORKING,2024-04-26,YES,US,YES,101.54161261765913,YES,79,1
SPGVA,2088871,SPG240,WORKING,2024-04-26,YES,US,YES,101.541290121271,YES,135,1
MB 7082,2099360,SPG240,WORKING,2024-04-26,YES,US,YES,101.53435095872183,YES,77,1
MB 7092,2107393,SPG240,WORKING,2024-04-25,YES,US,YES,101.53071709897277,YES,366,1
MB 7092,2086866,SPG240,WORKING,2024-04-28,YES,US,YES,101.52694333789618,YES,366,1
MB 7093,2098333,SPG240,WORKING,2024-04-25,YES,US,YES,101.50694421984545,YES,377,1
MB 7092,2068730,SPG240,WORKING,2024-04-25,YES,US,YES,101.4774662575405,YES,366,1
MB 7092,2068905,SPG240,WORKING,2024-04-25,YES,TR,NO,101.46385055770672,YES,366,1
MBW Cyclone,2103491,SPG240,WORKING,2024-04-25,YES,US,YES,101.4619373121799,YES,172,1
SPGVA,2106789,SPG240,NONWORKING,NA,NO,NA,NO,101.4465305143099,NO,135,NA
MB 7094,2063931,SPG240,WORKING,2024-04-26,YES,US,YES,101.43385554307292,YES,298,1
MB 7093,2106498,SPG240,WORKING,2024-04-25,YES,US,YES,101.43372324716265,YES,377,1
MB 7093,2098272,SPG240,WORKING,2024-04-25,YES,US,YES,101.43348753565832,YES,377,1
MB 7093,2031525,SPG240,NONWORKING,NA,NO,NA,NO,101.42934967736471,NO,377,NA
MB 7092,2080640,SPG240,WORKING,2024-04-28,YES,US,YES,101.42019123312642,YES,366,1
MB 7093,2106624,SPG240,WORKING,2024-04-25,YES,US,YES,101.41880824464047,YES,377,1
MBW Cimarron,2103807,SPG240,WORKING,2024-04-25,YES,US,YES,101.41673321945167,YES,158,1
MB 7093,2094117,SPG240,WORKING,2024-04-25,YES,US,YES,101.39463580200655,YES,377,1
MB 7093,2088154,SPG240,WORKING,2024-04-25,YES,US,YES,101.39325035608596,YES,377,1
MB 7094,2081237,SPG240,WORKING,2024-04-25,YES,US,YES,101.38545340059072,YES,298,1
MB 7093,2105159,SPG240,WORKING,2024-04-25,YES,US,YES,101.37141379150077,YES,377,1
MBW Cyclone,2096111,SPG240,WORKING,2024-04-24,YES,US,YES,101.35618019899508,YES,172,1
MBW Cimarron,2109636,SPG240,WORKING,2024-04-25,YES,TR,NO,101.35616758383274,YES,158,1
MB 7093,2084955,SPG240,WORKING,2024-04-25,YES,US,YES,101.35487156749053,YES,377,1
MB 7093,2058003,SPG240,WORKING,2024-04-25,YES,US,YES,101.3486217479804,YES,377,1
MB 7093,2089508,SPG240,WORKING,2024-04-25,YES,US,YES,101.3474888542495,YES,377,1
MB 7093,2058958,SPG240,WORKING,2024-04-26,YES,TR,NO,101.32930699242293,YES,377,1
MB 7081,2106554,SPG240,WORKING,NA,NO,NA,NO,101.32304403502901,YES,94,NA
MB 7094,2065780,SPG240,WORKING,2024-04-26,YES,US,YES,101.31873686936504,YES,298,1
MB 7092,2098157,SPG240,WORKING,2024-04-25,YES,US,YES,101.30942049638671,YES,366,1
MB 7093,2117371,SPG240,WORKING,2024-04-25,YES,US,YES,101.28666967367548,YES,377,1
MB 7081,2106689,SPG240,WORKING,NA,NO,NA,NO,101.27797051899184,YES,94,NA
MB 7093,2089399,SPG240,WORKING,2024-04-26,YES,TR,NO,101.2716793923584,YES,377,1
MBW Cimarron,2109272,SPG240,NONWORKING,2024-04-23,NO,NC,NO,101.27165857916789,NO,158,NA
MB 7082,2045780,SPG240,WORKING,2024-04-26,YES,US,YES,101.26618080450311,YES,77,1
MB 7092,2080756,SPG240,WORKING,2024-04-28,YES,US,YES,101.26263720827562,YES,366,1
MB 7092,2086692,SPG240,WORKING,2024-04-25,YES,US,YES,101.25846516574765,YES,366,1
MBW Cyclone,2110260,SPG240,WORKING,2024-04-22,YES,TR,NO,101.25304201773515,YES,172,1
MB 7093,2106255,SPG240,WORKING,2024-04-25,YES,US,YES,101.25285829508634,YES,377,1
MBW Cyclone,2103998,SPG240,WORKING,2024-04-24,YES,US,YES,101.23411338881282,YES,172,1
MB 7092,2086698,SPG240,WORKING,2024-04-25,YES,US,YES,101.22408757743347,YES,366,1
MB 7094,2069545,SPG240,WORKING,2024-04-25,YES,US,YES,101.21226524409197,YES,298,1
MB 7081,2093718,SPG240,WORKING,NA,NO,NA,NO,101.1776225607914,YES,94,NA
MB 7081,2088886,SPG240,WORKING,NA,NO,NA,NO,101.14819971487043,YES,94,NA
MBW Yuma,2097003,SPG240,WORKING,2024-04-26,YES,US,YES,101.14809733866127,YES,79,1
Skyline Boar Stud,2103321,SPG240,WORKING,2024-04-26,YES,US,YES,101.14420414682532,YES,57,1
MB 7094,2099209,SPG240,WORKING,2024-04-25,YES,US,YES,101.13939738333578,YES,298,1
MBW Cyclone,2103791,SPG240,WORKING,2024-04-22,YES,US,YES,101.12600131924951,YES,172,1
MBW Cimarron,2069126,SPG240,WORKING,2024-04-25,YES,US,YES,101.12266288614518,YES,158,1
MBW Cimarron,2109320,SPG240,WORKING,2024-04-25,YES,TR,NO,101.11327018743496,YES,158,1
MB 7092,2071271,SPG240,WORKING,2024-04-28,YES,US,YES,101.11041442999536,YES,366,1
MB 7094,2064322,SPG240,WORKING,2024-04-25,YES,US,YES,101.10596485758491,YES,298,1
MB 7092,2087425,SPG240,WORKING,2024-04-25,YES,US,YES,101.09913737023874,YES,366,1
MB 7092,2097779,SPG240,WORKING,2024-04-25,YES,US,YES,101.0796686144556,YES,366,1
MBW Cimarron,2074090,SPG240,WORKING,2024-04-25,YES,US,YES,101.06085035703282,YES,158,1
MB 7081,2106775,SPG240,WORKING,NA,NO,NA,NO,101.05926870829369,YES,94,NA
MB 7094,2065952,SPG240,WORKING,2024-04-25,YES,US,YES,101.05074974193094,YES,298,1
MB 7094,2065310,SPG240,WORKING,2024-04-25,YES,US,YES,101.04779525721635,YES,298,1
MBW Yuma,2053868,SPG240,WORKING,2024-04-26,YES,US,YES,101.03863088048898,YES,79,1
MBW Cimarron,2074434,SPG240,WORKING,2024-04-25,YES,US,YES,101.02975627338337,YES,158,1
Skyline Boar Stud,2103300,SPG240,WORKING,2024-04-26,YES,US,YES,101.01820492694306,YES,57,1
MBW Cyclone,2103785,SPG240,WORKING,2024-04-22,YES,US,YES,101.01576198848304,YES,172,1
MB 7092,2065059,SPG240,WORKING,2024-04-26,YES,US,YES,101.00187605526808,YES,366,1
MB 7093,2058620,SPG240,WORKING,2024-04-25,YES,US,YES,101.00145565812463,YES,377,1
MB 7094,2064551,SPG240,WORKING,2024-04-25,YES,US,YES,100.99831511191165,YES,298,1
Skyline Boar Stud,2085226,SPG240,NONWORKING,2024-04-26,YES,TR,NO,100.99522696142233,NO,57,NA
MB 7092,2067988,SPG240,WORKING,2024-04-28,YES,US,YES,100.98566297770259,YES,366,1
MBW Cyclone,2086042,SPG240,WORKING,2024-04-22,YES,US,YES,100.97750901771236,YES,172,1
MB 7094,2099091,SPG240,WORKING,2024-04-25,YES,US,YES,100.94898138178159,YES,298,1
MB 7094,2069389,SPG240,WORKING,2024-04-26,YES,US,YES,100.94852015557782,YES,298,1
MB 7094,2065355,SPG240,WORKING,2024-04-26,YES,US,YES,100.94619478954998,YES,298,1
MB 7081,2106077,SPG240,WORKING,2024-04-25,YES,US,NO,100.94619096110729,YES,94,NA
MBW Cimarron,2109415,SPG240,WORKING,2024-04-25,YES,US,YES,100.94588671120803,YES,158,1
MB 7094,2099035,SPG240,WORKING,2024-04-25,YES,US,YES,100.94384396123412,YES,298,1
MB 7092,2098967,SPG240,WORKING,2024-04-28,YES,US,YES,100.90263452004507,YES,366,1
MB 7092,2010944,SPG240,WORKING,2024-04-25,YES,US,YES,100.88543567685495,YES,366,1
MB 7092,2067868,SPG240,WORKING,2024-04-26,YES,TR,NO,100.86304905204999,YES,366,1
MB 7094,2067367,SPG240,WORKING,2024-04-25,YES,TR,NO,100.86068489090519,YES,298,1
MB 7092,2098546,SPG240,WORKING,2024-04-25,YES,US,YES,100.86007710376933,YES,366,1
MB 7094,2099418,SPG240,WORKING,2024-04-26,YES,US,YES,100.85532997854523,YES,298,1
MB 7093,2105184,SPG240,WORKING,2024-04-25,YES,US,YES,100.82661023146959,YES,377,1
MB 7093,2089817,SPG240,WORKING,2024-04-25,YES,US,YES,100.82260966702827,YES,377,1
MB 7093,2063726,SPG240,WORKING,2024-04-26,YES,TR,NO,100.8116107555609,YES,377,1
MBW Cimarron,2109289,SPG240,WORKING,2024-04-25,YES,US,YES,100.8040879112313,YES,158,1
SPGVA,2099680,SPG240,WORKING,2024-04-27,YES,US,NO,100.79793778438611,YES,135,NA
MB 7081,2066399,SPG240,WORKING,2024-04-25,YES,TR,NO,100.79753277494018,YES,94,0
MB 7092,2096063,SPG240,WORKING,2024-04-28,YES,US,YES,100.78159040116591,YES,366,1
SPGNC,2099484,SPG240,WORKING,NA,NO,NA,NO,100.77215746161056,YES,122,NA
MB 7093,2106545,SPG240,WORKING,2024-04-25,YES,US,YES,100.7684738531619,YES,377,1
MB 7094,2106974,SPG240,WORKING,2024-04-26,YES,US,YES,100.76745660269171,YES,298,1
MB 7092,2098160,SPG240,WORKING,2024-04-25,YES,US,YES,100.72467787635054,YES,366,1
MBW Cyclone,2096297,SPG240,WORKING,2024-04-26,YES,US,YES,100.72272049870233,YES,172,1
MBW Cimarron,2109770,SPG240,WORKING,2024-04-25,YES,US,YES,100.71728346002013,YES,158,1
MB 7092,2086883,SPG240,WORKING,2024-04-28,YES,US,YES,100.70500633120756,YES,366,1
MBW Cyclone,2096277,SPG240,WORKING,2024-04-24,YES,TR,NO,100.69870071485848,YES,172,1
MB 7094,2099168,SPG240,WORKING,2024-04-26,YES,US,YES,100.68968385255583,YES,298,1
MB 7094,2065209,SPG240,WORKING,2024-04-25,YES,US,YES,100.68741251459927,YES,298,1
MBW Yuma,2112012,SPG240,WORKING,2024-04-26,YES,US,YES,100.68378559123961,YES,79,1
MBW Cyclone,2096366,SPG240,WORKING,2024-04-25,YES,US,YES,100.6763450824904,YES,172,1
MB 7092,2097965,SPG240,WORKING,2024-04-28,YES,US,YES,100.66362734769598,YES,366,1
MB 7081,2109768,SPG240,WORKING,NA,NO,NA,NO,100.66186759268565,YES,94,NA
MB 7081,2109748,SPG240,WORKING,NA,NO,NA,NO,100.66046914725095,YES,94,NA
Skyline Boar Stud,2085434,SPG240,WORKING,2024-04-26,YES,US,YES,100.65092551777268,YES,57,1
MB 7092,2080457,SPG240,WORKING,2024-04-26,YES,US,YES,100.65084619903679,YES,366,1
Skyline Boar Stud,2085482,SPG240,WORKING,2024-04-26,YES,US,YES,100.64057757458556,YES,57,1
MBW Cyclone,2110198,SPG240,WORKING,2024-04-22,YES,US,YES,100.63329662295287,YES,172,1
MB 7082,2066256,SPG240,WORKING,2024-04-26,YES,US,YES,100.63015883295078,YES,77,1
MB 7081,2106672,SPG240,WORKING,NA,NO,NA,NO,100.6294162681791,YES,94,NA
MB 7094,2099076,SPG240,WORKING,2024-04-25,YES,US,YES,100.62170489894146,YES,298,1
MB 7092,2086766,SPG240,WORKING,2024-04-26,YES,US,YES,100.59538264958692,YES,366,1
Skyline Boar Stud,2103019,SPG240,WORKING,2024-04-26,YES,US,YES,100.5888693203119,YES,57,1
MBW Yuma,2053720,SPG240,WORKING,2024-04-26,YES,US,YES,100.58187789482103,YES,79,1
MBW Yuma,2074851,SPG240,WORKING,2024-04-26,YES,TR,NO,100.57649464756533,YES,79,1
MB 7093,2057852,SPG240,WORKING,2024-04-25,YES,US,YES,100.5523140807415,YES,377,1
MB 7093,2105327,SPG240,WORKING,2024-04-25,YES,US,YES,100.55010405985851,YES,377,1
MBW Cyclone,2053383,SPG240,WORKING,2024-04-24,YES,US,YES,100.54981323883699,YES,172,1
MB 7081,2109800,SPG240,WORKING,NA,NO,NA,NO,100.54555046881552,YES,94,NA
MB 7093,2098409,SPG240,WORKING,2024-04-25,YES,US,YES,100.54064585875368,YES,377,1
SPGVA,2064468,SPG240,WORKING,2024-04-27,YES,TR,NO,100.53717690358134,YES,135,1
MB 7092,2104945,SPG240,WORKING,2024-04-25,YES,US,YES,100.5324351317052,YES,366,1
MB 7093,2089334,SPG240,WORKING,2024-04-26,YES,US,YES,100.53020862474176,YES,377,1
MB 7092,2063413,SPG240,WORKING,2024-04-25,YES,US,YES,100.52942284231035,YES,366,1
MB 7094,2099232,SPG240,WORKING,2024-04-26,YES,US,YES,100.52664698984218,YES,298,1
MB 7092,2087941,SPG240,WORKING,2024-04-28,YES,US,YES,100.52230299365354,YES,366,1
MB 7093,2105201,SPG240,WORKING,2024-04-25,YES,US,YES,100.52010667183599,YES,377,1
MB 7092,2084799,SPG240,WORKING,2024-04-28,YES,US,YES,100.51573079179136,YES,366,1
MB 7092,2104953,SPG240,WORKING,2024-04-28,YES,US,YES,100.51301586165891,YES,366,1
Skyline Boar Stud,2085468,SPG240,WORKING,2024-04-26,YES,US,YES,100.51155089647055,YES,57,1
MB 7081,2080126,SPG240,WORKING,NA,NO,NA,NO,100.51036812058693,YES,94,NA
MBW Cyclone,2103585,SPG240,WORKING,2024-04-24,YES,US,YES,100.50906172433754,YES,172,1
SPGNC,2105924,SPG240,WORKING,NA,NO,NA,NO,100.48360534413891,YES,122,NA
MB 7081,2088635,SPG240,WORKING,2024-04-25,YES,US,NO,100.48022283500117,YES,94,NA
MB 7094,2079676,SPG240,WORKING,2024-04-25,YES,US,YES,100.46457245396037,YES,298,1
MB 7094,2099374,SPG240,WORKING,2024-04-26,YES,US,YES,100.46381664952006,YES,298,1
MBW Cyclone,2053499,SPG240,WORKING,2024-04-26,YES,TR,NO,100.45788744356959,YES,172,1
MBW Cimarron,2109596,SPG240,WORKING,2024-04-25,YES,US,YES,100.45655064321276,YES,158,1
MB 7082,2099717,SPG240,WORKING,2024-04-26,YES,US,YES,100.45217131522251,YES,77,1
MB 7093,2105361,SPG240,WORKING,2024-04-25,YES,US,YES,100.45111523605965,YES,377,1
SPGVA,2086353,SPG240,WORKING,2024-04-27,YES,US,NO,100.44764780576396,YES,135,NA
MBW Yuma,2097031,SPG240,WORKING,2024-04-26,YES,US,YES,100.44542307450028,YES,79,1
MB 7093,2068951,SPG240,WORKING,2024-04-26,YES,US,YES,100.43329742308903,YES,377,1
MBW Cimarron,2109832,SPG240,WORKING,2024-04-25,YES,US,YES,100.42813229094175,YES,158,1
MB 7081,2093692,SPG240,WORKING,2024-04-25,YES,US,NO,100.42483981801985,YES,94,NA
MB 7094,2065578,SPG240,WORKING,2024-04-25,YES,US,YES,100.42225361667403,YES,298,1
MBW Cimarron,2059289,SPG240,WORKING,2024-04-26,YES,US,YES,100.40199335677728,YES,158,1
MB 7094,2081424,SPG240,WORKING,2024-04-26,YES,US,YES,100.3927930900059,YES,298,1
MB 7093,2053160,SPG240,WORKING,2024-04-25,YES,US,YES,100.38953170824162,YES,377,1
MB 7093,2058909,SPG240,WORKING,2024-04-25,YES,US,YES,100.38928484700331,YES,377,1
MB 7092,2098013,SPG240,WORKING,2024-04-25,YES,US,YES,100.3843914367596,YES,366,1
MBW Cyclone,2070076,SPG240,WORKING,2024-04-25,YES,US,YES,100.3519709582081,YES,172,1
MB 7093,2105440,SPG240,WORKING,2024-04-26,YES,US,YES,100.33414430267565,YES,377,1
MB 7094,2068670,SPG240,WORKING,2024-04-28,YES,US,NO,100.3215939086082,YES,298,NA
MBW Cimarron,2105665,SPG240,WORKING,2024-04-26,YES,US,YES,100.32055985752413,YES,158,1
MB 7082,2093157,SPG240,WORKING,2024-04-26,YES,US,YES,100.31733604203511,YES,77,1
MBW Cimarron,2059212,SPG240,WORKING,2024-04-26,YES,US,YES,100.3114126654782,YES,158,1
Skyline Boar Stud,2000190,SPG240,NONWORKING,2024-04-26,YES,TR,NO,100.30378426883145,NO,57,NA
MB 7094,2069516,SPG240,WORKING,2024-04-25,YES,US,YES,100.3033993282705,YES,298,1
MB 7094,2099054,SPG240,WORKING,2024-04-26,YES,US,YES,100.30203737003207,YES,298,1
Skyline Boar Stud,2097421,SPG240,WORKING,2024-04-26,YES,US,NO,100.29820296348589,YES,57,NA
MBW Yuma,2097002,SPG240,WORKING,2024-04-26,YES,US,YES,100.29767555119537,YES,79,1
MB 7094,2099125,SPG240,WORKING,2024-04-26,YES,US,YES,100.29757032020737,YES,298,1
MBW Cimarron,2103959,SPG240,WORKING,2024-04-26,YES,US,YES,100.29323631000226,YES,158,1
MB 7093,2055364,SPG240,WORKING,2024-04-26,YES,US,YES,100.27557711699885,YES,377,1
MB 7092,2087682,SPG240,WORKING,2024-04-28,YES,US,YES,100.26964631817711,YES,366,1
MBW Cimarron,2073540,SPG240,WORKING,2024-04-26,YES,US,YES,100.2603242188778,YES,158,1
MBW Cimarron,2069040,SPG240,WORKING,2024-04-26,YES,US,YES,100.2541284491479,YES,158,1
MB 7093,2106551,SPG240,WORKING,2024-04-28,YES,TR,NO,100.24681783290009,YES,377,1
MBW Cyclone,2103631,SPG240,WORKING,2024-04-22,YES,US,YES,100.24436987232272,YES,172,1
MBW Cyclone,2070397,SPG240,WORKING,2024-04-26,YES,US,YES,100.23856897766657,YES,172,1
MB 7081,2088763,SPG240,WORKING,2024-04-25,YES,US,NO,100.23778038256715,YES,94,NA
MB 7093,2089162,SPG240,WORKING,2024-04-26,YES,US,YES,100.2327250964913,YES,377,1
MB 7094,2080852,SPG240,WORKING,2024-04-26,YES,US,YES,100.22816146665244,YES,298,1
MB 7092,2098610,SPG240,WORKING,2024-04-28,YES,US,YES,100.2274595954602,YES,366,1
MB 7092,2098070,SPG240,WORKING,2024-04-28,YES,TR,NO,100.19970758301618,YES,366,1
SPGVA,2074576,SPG240,WORKING,2024-04-27,YES,TR,NO,100.18503504316448,YES,135,1
MB 7093,2089751,SPG240,WORKING,2024-04-26,YES,US,YES,100.17687462711972,YES,377,1
MB 7093,2106601,SPG240,WORKING,2024-04-26,YES,TR,NO,100.17599307734407,YES,377,1
MB 7093,2105407,SPG240,WORKING,2024-04-26,YES,US,YES,100.17177808696931,YES,377,1
MB 7094,2069479,SPG240,WORKING,2024-04-25,YES,US,YES,100.15851518121892,YES,298,1
MB 7092,2097656,SPG240,WORKING,2024-04-26,YES,US,YES,100.15209164445356,YES,366,1
MB 7093,2094024,SPG240,WORKING,2024-04-28,YES,US,YES,100.14370275752748,YES,377,1
MB 7092,2084706,SPG240,WORKING,2024-04-26,YES,US,YES,100.13729250814467,YES,366,1
MB 7093,2109939,SPG240,WORKING,2024-04-28,YES,TR,NO,100.12697686784436,YES,377,1
Skyline Boar Stud,2097291,SPG240,WORKING,2024-04-26,YES,US,NO,100.10165404870845,YES,57,NA
MBW Cyclone,2028082,SPG240,WORKING,2024-04-22,YES,US,YES,100.06638754079995,YES,172,1
Skyline Boar Stud,2103310,SPG240,WORKING,2024-04-26,YES,US,NO,100.05242318800474,YES,57,NA
MB 7092,2087199,SPG240,WORKING,2024-04-26,YES,US,YES,100.0350983947555,YES,366,1
MBW Yuma,2074823,SPG240,WORKING,2024-04-26,YES,TR,NO,100.02392352574128,YES,79,1
MB 7093,2085103,SPG240,WORKING,2024-04-26,YES,US,YES,100.02376368575239,YES,377,1
MBW Cyclone,2054638,SPG240,WORKING,2024-04-22,YES,US,YES,99.993741112189,YES,172,1
MB 7092,2086841,SPG240,WORKING,2024-04-26,YES,TR,NO,99.99321927763938,YES,366,1
MB 7092,2097847,SPG240,WORKING,2024-04-26,YES,US,YES,99.9822576114606,YES,366,1
MBW Yuma,2074651,SPG240,WORKING,2024-04-26,YES,US,YES,99.95415678395953,YES,79,1
MB 7094,2067147,SPG240,WORKING,2024-04-26,YES,US,YES,99.9498037772067,YES,298,1
MBW Cimarron,2109774,SPG240,WORKING,2024-04-26,YES,US,YES,99.94861825322434,YES,158,1
Skyline Boar Stud,2097246,SPG240,WORKING,2024-04-26,YES,US,NO,99.9363315191036,YES,57,NA
MBW Yuma,2112003,SPG240,WORKING,2024-04-26,YES,US,YES,99.92461039580185,YES,79,1
MB 7092,2080817,SPG240,WORKING,2024-04-26,YES,US,YES,99.92397522109809,YES,366,1
MBW Cimarron,2074195,SPG240,WORKING,2024-04-26,YES,US,YES,99.90646418236821,YES,158,1
SPGNC,2114309,SPG240,WORKING,NA,NO,NA,NO,99.89032247503022,YES,122,NA
Skyline Boar Stud,2085379,SPG240,WORKING,2024-04-26,YES,US,NO,99.88703990337122,YES,57,NA
MB 7093,2070853,SPG240,WORKING,2024-04-26,YES,US,YES,99.88627098599832,YES,377,1
MBW Cimarron,2103777,SPG240,WORKING,2024-04-26,YES,US,YES,99.87972948017563,YES,158,1
MB 7092,2098621,SPG240,WORKING,2024-04-26,YES,US,YES,99.87901388500792,YES,366,1
MB 7094,2099095,SPG240,WORKING,2024-04-28,YES,US,NO,99.8626931975393,YES,298,NA
MB 7094,2067411,SPG240,WORKING,2024-04-26,YES,US,YES,99.86070142014488,YES,298,1
MBW Cyclone,2070045,SPG240,WORKING,2024-04-22,YES,US,YES,99.84761676129636,YES,172,1
SPGVA,2079694,SPG240,WORKING,2024-04-27,YES,US,NO,99.83712437213057,YES,135,NA
MB 7094,2067565,SPG240,WORKING,2024-04-26,YES,US,YES,99.83597441123108,YES,298,1
MB 7094,2067146,SPG240,WORKING,2024-04-26,YES,US,YES,99.83512155719733,YES,298,1
MBW Cimarron,2074008,SPG240,WORKING,2024-04-26,YES,US,YES,99.81397825463502,YES,158,1
MBW Cimarron,2109649,SPG240,WORKING,2024-04-26,YES,US,YES,99.80592729695178,YES,158,1
MB 7094,2099088,SPG240,WORKING,2024-04-26,YES,US,YES,99.80438380259302,YES,298,1
MB 7081,2088655,SPG240,WORKING,2024-04-25,YES,US,NO,99.79966801793134,YES,94,NA
MB 7093,2098342,SPG240,WORKING,2024-04-26,YES,US,YES,99.79721875998436,YES,377,1
MBW Yuma,2097249,SPG240,WORKING,2024-04-26,YES,US,YES,99.79598103132533,YES,79,1
MB 7094,2065876,SPG240,WORKING,2024-04-26,YES,US,YES,99.79323959730159,YES,298,1
MB 7092,2065110,SPG240,WORKING,2024-04-26,YES,US,YES,99.79169266286493,YES,366,1
MBW Cyclone,2054619,SPG240,WORKING,2024-04-24,YES,US,YES,99.77633301288746,YES,172,1
MBW Cyclone,2054186,SPG240,WORKING,2024-04-26,YES,US,YES,99.7698468998801,YES,172,1
MBW Cimarron,2109666,SPG240,WORKING,2024-04-26,YES,US,YES,99.76606702237876,YES,158,1
Skyline Boar Stud,2085253,SPG240,WORKING,2024-04-26,YES,US,NO,99.7531849949857,YES,57,NA
MB 7092,2086812,SPG240,WORKING,2024-04-26,YES,US,YES,99.75313577897849,YES,366,1
MB 7081,2080275,SPG240,WORKING,2024-04-25,YES,US,NO,99.74271267509454,YES,94,NA
MB 7081,2066640,SPG240,WORKING,2024-04-25,YES,US,NO,99.73962112770349,YES,94,NA
MBW Cyclone,2070450,SPG240,WORKING,2024-04-26,YES,US,YES,99.72148106241967,YES,172,1
MB 7093,2058911,SPG240,WORKING,2024-04-26,YES,US,YES,99.72058779310258,YES,377,1
MB 7092,2098865,SPG240,WORKING,2024-04-26,YES,US,YES,99.7178752126085,YES,366,1
MB 7093,2089579,SPG240,WORKING,2024-04-26,YES,US,YES,99.70724862961264,YES,377,1
MBW Cimarron,2105559,SPG240,WORKING,2024-04-26,YES,US,YES,99.70492384650007,YES,158,1
Skyline Boar Stud,2097399,SPG240,WORKING,2024-04-26,YES,US,NO,99.69930938106445,YES,57,NA
Skyline Boar Stud,2097285,SPG240,WORKING,2024-04-26,YES,US,NO,99.69639940539815,YES,57,NA
SPGVA,2074296,SPG240,WORKING,2024-04-27,YES,TR,NO,99.6884170905112,YES,135,1
Skyline Boar Stud,2021335,SPG240,NONWORKING,2024-04-26,YES,TR,NO,99.67949051482263,NO,57,NA
MBW Yuma,2097126,SPG240,WORKING,2024-04-26,YES,US,YES,99.67682583253894,YES,79,1
MB 7093,2063665,SPG240,WORKING,2024-04-26,YES,US,YES,99.67429315383355,YES,377,1
MB 7094,2065807,SPG240,WORKING,2024-04-26,YES,US,YES,99.66139180830696,YES,298,1
MB 7093,2094229,SPG240,WORKING,2024-04-26,YES,US,YES,99.64376165598712,YES,377,1
MB 7094,2067092,SPG240,WORKING,2024-04-25,YES,TR,NO,99.63983580809044,YES,298,1
MB 7081,2109726,SPG240,WORKING,2024-04-26,YES,TR,NO,99.62553132300903,YES,94,0
MBW Cyclone,2096470,SPG240,WORKING,2024-04-22,YES,US,YES,99.62444219094235,YES,172,1
MB 7093,2063886,SPG240,WORKING,2024-04-26,YES,US,YES,99.60982336016954,YES,377,1
MB 7093,2088174,SPG240,WORKING,2024-04-26,YES,US,YES,99.60032640241168,YES,377,1
MB 7093,2010652,SPG240,WORKING,2024-04-26,YES,US,YES,99.58609519341248,YES,377,1
MBW Cyclone,2096367,SPG240,WORKING,2024-04-26,YES,TR,NO,99.56768720449581,YES,172,1
Skyline Boar Stud,2103503,SPG240,WORKING,NA,NO,NA,NO,99.56313672388427,YES,57,NA
Skyline Boar Stud,2096804,SPG240,WORKING,2024-04-26,YES,US,NO,99.52486079559047,YES,57,NA
MBW Cimarron,2109707,SPG240,WORKING,2024-04-26,YES,TR,NO,99.51807359674912,YES,158,1
MBW Cimarron,2109827,SPG240,WORKING,2024-04-26,YES,US,YES,99.51120259287126,YES,158,1
MB 7094,2069629,SPG240,WORKING,2024-04-26,YES,US,YES,99.51075020453659,YES,298,1
MBW Cimarron,2109311,SPG240,WORKING,2024-04-25,YES,US,YES,99.50403582232656,YES,158,1
MB 7094,2094481,SPG240,WORKING,2024-04-26,YES,US,YES,99.50261684277015,YES,298,1
MB 7081,2047934,SPG240,WORKING,2024-04-25,YES,US,NO,99.50155731913345,YES,94,NA
MBW Cimarron,2074553,SPG240,WORKING,2024-04-26,YES,US,YES,99.49774896711047,YES,158,1
SPGVA,2104842,SPG240,WORKING,2024-04-27,YES,US,NO,99.49765984288102,YES,135,NA
MBW Yuma,2055261,SPG240,WORKING,2024-04-26,YES,US,YES,99.4937381744925,YES,79,1
MB 7081,2106766,SPG240,WORKING,NA,NO,NA,NO,99.49000637888861,YES,94,NA
MB 7092,2087424,SPG240,WORKING,2024-04-26,YES,US,YES,99.47873092877245,YES,366,1
MB 7094,2068633,SPG240,WORKING,2024-04-26,YES,US,YES,99.4702723324653,YES,298,1
Skyline Boar Stud,2032022,SPG240,WORKING,2024-04-26,YES,US,NO,99.46694690395864,YES,57,NA
