Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,Boar Stud.y,Collnum,Col_Date,Tech,Ext_Name,Tot_Ext_Vol,Used_Doses,Dose_Actual,Collection Status,Sperm_Conc,Tot_Sperm,Sem_Vol_Used,TRCODE,Motility,Ext_Batch_Num,EBV,Boar Stud,cutoff,train
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001093444,2020-11-20,W,NUTRIXCELL,0,28.5,28.51,US,0.347,65.58,189,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001093582,2020-11-26,W,NUTRIXCELL,0,29.6,29.6,US,0.351,68.09,194,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001093946,2020-12-11,S,PRIMXCELL,0,40.4,40.4,US,0.497,92.93,187,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001093785,2020-12-04,S,PRIMXCELL,0,32.2,32.36,US,0.443,74.42,168,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001093092,2020-11-05,W,PRIMXCELL,0,32.2,32.24,US,0.555,67.71,122,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001093281,2020-11-13,G,NUTRIXCELL,0,26.3,26.43,US,0.614,60.78,99,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001092966,2020-10-29,W,PRIMXCELL,0,30.2,30.37,US,0.397,60.74,153,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001094076,2020-12-18,O,NUTRIXCELL,0,30.5,30.51,US,0.566,70.18,124,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001094195,2020-12-23,S,PRIMXCELL,0,38.2,38.26,US,0.55,88,160,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001092747,2020-10-20,W,PRIMXCELL,0,21.7,21.71,US,0.26,43.42,167,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001094375,2020-12-30,O,PRIMXCELL,0,39,39.1,US,0.386,89.93,233,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001094706,2021-01-14,O,PRIMXCELL,0,31.3,31.42,US,0.356,72.26,203,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001094554,2021-01-07,S,PRIMXCELL,0,39,39.11,US,0.52,89.96,173,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001095251,2021-02-04,S,NUTRIXCELL,0,37.7,37.82,US,0.524,86.98,166,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001094877,2021-01-21,S,PRIMXCELL,0,38.9,38.93,US,0.492,89.54,182,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001095071,2021-01-28,W,PRIMXCELL,0,38.7,38.85,US,0.463,89.35,193,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001095437,2021-02-11,O,PRIMXCELL,0,38,38.06,US,0.509,87.54,172,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001095635,2021-02-18,S,NUTRIXCELL,0,36.5,36.51,US,0.509,83.98,165,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4732H,SPG240,WORKING,2020-09-24,NA,NA,100.80807721574068,Clinton,20001092539,2020-10-12,WA,NUTRIXCELL,0,24.3,24.48,US,0.272,48.96,180,NA,85,NA,98.58,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001092231,2020-09-29,W,PRIMXCELL,NA,0,0,TR,0.2,19.2,96,22,85,NA,105.02,Clinton,2020-10-08,1
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001092388,2020-10-06,G,PRIMXCELL,0,23.2,23.25,US,0.456,46.51,102,NA,85,NA,105.02,Clinton,2020-10-08,1
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001093423,2020-11-19,S,PRIMXCELL,NA,0,0,TR,0.769,69.97,91,22,80,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001093559,2020-11-25,O,PRIMXCELL,0,23.7,23.82,US,0.512,54.78,107,NA,80,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001093945,2020-12-11,G,PRIMXCELL,0,31.1,31.13,US,0.709,71.6,101,NA,80,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001093773,2020-12-04,G,PRIMXCELL,0,27.6,27.67,US,0.816,63.64,78,NA,80,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001093216,2020-11-10,W,PRIMXCELL,0,35.7,35.76,US,0.776,82.25,106,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001092832,2020-10-23,G,NUTRIXCELL,0,25.3,25.46,US,0.476,50.93,107,NA,80,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001093079,2020-11-03,W,PRIMXCELL,0,30.5,30.57,US,0.642,64.2,100,NA,80,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001094163,2020-12-21,S,PRIMXCELL,0,43.4,43.45,US,0.847,99.94,118,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001094333,2020-12-28,S,NUTRIXCELL,0,29.7,29.82,US,0.641,68.58,107,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001094500,2021-01-04,W,NUTRIXCELL,0,32,32.05,US,0.702,73.71,105,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001094663,2021-01-11,S,NUTRIXCELL,0,42,42.08,US,0.849,96.78,114,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001095365,2021-02-08,G,NUTRIXCELL,0,46,46.17,US,0.9,106.2,118,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001095188,2021-02-01,W,NUTRIXCELL,0,35.4,35.5,US,0.648,81.64,126,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001094819,2021-01-18,G,NUTRIXCELL,0,42.2,42.3,US,0.612,97.3,159,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001094998,2021-01-25,G,NUTRIXCELL,0,32.4,32.4,US,0.819,74.52,91,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4754H,SPG240,WORKING,2020-09-24,NA,NA,102.10696613887758,Clinton,20001095596,2021-02-17,S,PRIMXCELL,0,42.9,42.95,US,0.859,98.78,115,NA,85,NA,105.02,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001095671,2021-02-19,S,NUTRIXCELL,0,15.6,15.61,US,0.359,35.9,100,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001095517,2021-02-12,O,NUTRIXCELL,0,55.2,55.31,US,0.699,127.209,182,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001094882,2021-01-21,O,PRIMXCELL,0,36.5,36.63,US,0.674,84.25,125,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001095120,2021-01-29,W,NUTRIXCELL,0,35.9,35.92,US,0.603,82.61,137,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001095316,2021-02-05,W,NUTRIXCELL,0,30.1,30.19,US,0.489,69.43,142,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001094719,2021-01-14,W,PRIMXCELL,0,32.9,32.99,US,0.562,75.87,135,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001094549,2021-01-07,O,PRIMXCELL,0,26.7,26.78,US,0.677,61.6,91,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001094398,2020-12-30,G,PRIMXCELL,0,28.5,28.57,US,0.657,65.7,100,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001094226,2020-12-23,O,PRIMXCELL,0,24.6,24.66,US,0.652,56.72,87,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001094107,2020-12-18,S,NUTRIXCELL,0,44.4,44.45,US,0.852,102.239,120,NA,85,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001093013,2020-10-30,S,NUTRIXCELL,0,27.7,27.82,US,0.732,55.63,76,NA,80,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001092854,2020-10-23,G,NUTRIXCELL,0,23.8,23.91,US,0.839,47.82,57,NA,80,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001093154,2020-11-06,S,NUTRIXCELL,0,36.4,36.41,US,0.89,80.1,90,NA,80,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001093319,2020-11-13,O,NUTRIXCELL,0,23.5,23.55,US,0.934,54.17,58,NA,80,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001093806,2020-12-04,S,PRIMXCELL,0,42.4,42.45,US,0.904,97.63,108,NA,80,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001093937,2020-12-11,S,PRIMXCELL,0,18.3,18.43,US,0.424,42.4,100,NA,80,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001093614,2020-11-26,O,NUTRIXCELL,0,25.8,25.95,US,0.574,59.69,104,NA,80,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001093463,2020-11-20,S,NUTRIXCELL,0,22.6,22.68,US,1.11,52.17,47,NA,80,NA,103.63,Clinton,2020-10-08,0
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001092278,2020-10-01,W,PRIMXCELL,0,25.6,25.65,US,0.57,51.3,90,NA,80,NA,103.63,Clinton,2020-10-08,1
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001092422,2020-10-08,W,PRIMXCELL,0,22,22.05,US,0.49,44.1,90,NA,80,NA,103.63,Clinton,2020-10-08,1
Clinton,4757H,SPG240,WORKING,2020-09-24,NA,NA,104.83638052941107,Clinton,20001092684,2020-10-16,W,PRIMXCELL,0,21,21.05,US,0.569,42.1,74,NA,80,NA,103.63,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001092544,2020-10-12,W,NUTRIXCELL,0,26.3,26.43,US,0.413,52.86,128,NA,80,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001095760,2021-02-24,GS,PRIMXCELL,0,56.4,56.43,US,0.457,129.78,284,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001093508,2020-11-23,G,NUTRIXCELL,0,30.1,30.17,US,0.354,69.38,196,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001093833,2020-12-07,S,NUTRIXCELL,0,25.7,25.7,US,0.354,59.11,167,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001093687,2020-11-30,S,NUTRIXCELL,0,34.5,34.67,US,0.409,79.75,195,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001093353,2020-11-16,S,NUTRIXCELL,0,33.7,33.81,US,0.515,77.76,151,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001093162,2020-11-06,S,NUTRIXCELL,0,12.8,12.82,US,0.285,28.21,99,NA,80,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001092880,2020-10-26,W,NUTRIXCELL,0,24.5,24.59,US,0.424,49.18,116,NA,80,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001094109,2020-12-18,S,NUTRIXCELL,0,25,25.03,US,0.559,57.57,103,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001092711,2020-10-19,W,NUTRIXCELL,0,21.2,21.31,US,0.384,42.62,111,NA,80,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001094228,2020-12-23,O,PRIMXCELL,NA,0,0,TR,0.398,62.08,156,22,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001094553,2021-01-07,O,PRIMXCELL,0,47.2,47.39,US,0.491,109,222,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001094722,2021-01-14,W,PRIMXCELL,0,32.2,32.28,US,0.336,74.25,221,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001095320,2021-02-05,W,NUTRIXCELL,0,27.7,27.88,US,0.28,64.12,229,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001095123,2021-01-29,W,NUTRIXCELL,0,32.7,32.72,US,0.394,75.25,191,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001094884,2021-01-21,O,PRIMXCELL,0,32.7,32.89,US,0.362,75.65,209,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4758H,SPG240,WORKING,2020-09-24,NA,NA,97.4384249264863,Clinton,20001095582,2021-02-17,O,PRIMXCELL,0,45.2,45.38,US,0.466,104.38,224,NA,85,NA,103.15,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001092545,2020-10-12,WA,NUTRIXCELL,0,26.2,26.29,US,0.478,52.58,110,NA,85,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001093949,2020-12-11,S,PRIMXCELL,0,38.9,38.91,US,0.716,89.5,125,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001093789,2020-12-04,S,PRIMXCELL,0,23.5,23.54,US,0.455,54.14,119,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001093446,2020-11-20,W,NUTRIXCELL,0,29.5,29.57,US,0.5,68,136,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001093584,2020-11-26,W,NUTRIXCELL,0,21.3,21.47,US,0.453,49.37,109,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001093282,2020-11-13,G,NUTRIXCELL,0,29.7,29.87,US,0.694,68.7,99,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001093094,2020-11-05,W,PRIMXCELL,0,32.2,32.3,US,0.547,67.82,124,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001092969,2020-10-29,W,PRIMXCELL,0,30.6,30.64,US,0.552,61.27,111,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001094198,2020-12-23,S,PRIMXCELL,0,36.7,36.78,US,0.711,84.6,119,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001094079,2020-12-18,O,NUTRIXCELL,0,24.5,24.56,US,0.523,56.48,108,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001092749,2020-10-20,W,PRIMXCELL,0,28.2,28.36,US,0.535,56.71,106,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001094378,2020-12-30,O,PRIMXCELL,0,33,33.11,US,0.595,76.16,128,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001094557,2021-01-07,S,PRIMXCELL,0,31.6,31.62,US,0.527,72.72,138,NA,80,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001094709,2021-01-14,O,PRIMXCELL,0,39.9,39.97,US,0.564,91.93,163,NA,85,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001095283,2021-02-05,S,NUTRIXCELL,0,25.2,25.25,US,0.488,58.07,119,NA,85,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001095072,2021-01-28,W,PRIMXCELL,0,42.9,42.99,US,0.618,98.88,160,NA,85,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001095109,2021-01-29,S,NUTRIXCELL,0,20.7,20.83,US,0.479,47.9,100,NA,85,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001094880,2021-01-21,S,PRIMXCELL,0,26.6,26.66,US,0.479,61.31,128,NA,85,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001095467,2021-02-11,G,PRIMXCELL,0,49.9,49.94,US,0.649,114.87,177,NA,85,NA,105.87,Clinton,2020-10-08,0
Clinton,4759H,SPG240,WORKING,2020-09-24,NA,NA,100.49452698431952,Clinton,20001095636,2021-02-18,S,NUTRIXCELL,0,15.5,15.51,US,0.313,35.68,114,NA,85,NA,105.87,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001092700,2020-10-19,W,NUTRIXCELL,0,21.7,21.75,US,0.473,43.51,92,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001092542,2020-10-12,W,NUTRIXCELL,0,13.1,13.19,US,0.242,26.37,109,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001093925,2020-12-11,S,PRIMXCELL,0,22.2,22.28,US,0.603,51.25,85,NA,85,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001093797,2020-12-04,S,PRIMXCELL,0,27.7,27.77,US,0.586,63.87,109,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001093419,2020-11-19,S,PRIMXCELL,0,24.2,24.34,US,0.622,55.98,90,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001093604,2020-11-26,O,NUTRIXCELL,0,25.8,25.94,US,0.385,59.67,155,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001093117,2020-11-05,W,PRIMXCELL,0,32,32.14,US,0.472,67.49,143,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001093271,2020-11-12,O,PRIMXCELL,0,41.5,41.66,US,0.67,95.81,143,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001092872,2020-10-26,W,NUTRIXCELL,0,25.3,25.44,US,0.424,50.88,120,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001094220,2020-12-23,O,PRIMXCELL,0,22.5,22.5,US,0.345,51.75,150,NA,85,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001094098,2020-12-18,S,NUTRIXCELL,0,38,38.07,US,0.63,87.57,139,NA,85,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001094389,2020-12-30,G,PRIMXCELL,0,27.7,27.8,US,0.441,63.94,145,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001094539,2021-01-07,O,PRIMXCELL,0,22.2,22.21,US,0.496,51.08,103,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001094710,2021-01-14,W,PRIMXCELL,0,26.7,26.82,US,0.447,61.68,138,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001094872,2021-01-21,G,PRIMXCELL,0,29.1,29.15,US,0.493,67.04,136,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001095285,2021-02-05,W,NUTRIXCELL,0,49.4,49.42,US,0.724,113.66,157,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001095691,2021-02-19,S,NUTRIXCELL,0,28.6,28.64,US,0.474,65.88,139,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4802H,SPG240,WORKING,2020-09-24,NA,NA,102.30213112164019,Clinton,20001095508,2021-02-12,O,NUTRIXCELL,0,41.9,41.92,US,0.622,96.41,155,NA,80,NA,104.61,Clinton,2020-10-08,0
Clinton,4803H,SPG240,CULLED,2020-09-24,2020-11-09,7,104.46423979735292,Clinton,20001092778,2020-10-20,O,PRIMXCELL,NA,0,0,TR,0.3,27.6,92,25,70,NA,106.3,Clinton,2020-10-08,0
Clinton,4803H,SPG240,CULLED,2020-09-24,2020-11-09,7,104.46423979735292,Clinton,20001092563,2020-10-13,W,PRIMXCELL,NA,0,0,TR,0.335,32.83,98,25,60,NA,106.3,Clinton,2020-10-08,0
Clinton,4803H,SPG240,CULLED,2020-09-24,2020-11-09,7,104.46423979735292,Clinton,20001092369,2020-10-05,W,NUTRIXCELL,NA,0,0,TR,0.2,19.4,97,22,70,NA,106.3,Clinton,2020-10-08,1
Clinton,4803H,SPG240,CULLED,2020-09-24,2020-11-09,7,104.46423979735292,Clinton,20001092217,2020-09-28,W,NUTRIXCELL,0,15.1,15.19,US,0.295,30.38,103,NA,70,NA,106.3,Clinton,2020-10-08,1
Clinton,4810H,SPG240,WORKING,2020-09-24,NA,NA,99.84069290777367,Clinton,20001092203,2020-09-28,W,NUTRIXCELL,0,28.8,28.95,US,0.442,57.9,131,NA,80,NA,102.39,Clinton,2020-10-08,1
