Employee Home Business Unit,Employee Home Business Unit Desc.,Employee Number,Employee Job Type Description,Pay Per Date,Pay Type,Pay Type Description,Hours,Employee Pay Class Description
7068,Farm 7068-AI,3425894,Herdsperson 1 (Hourly),10/1/2023,30,Holiday,9.6,Hourly
7068,Farm 7068-AI,1365358,Boar Stud Asst Manager (H),10/1/2023,1,Regular,91.63,Hourly
7068,Farm 7068-AI,1365358,Boar Stud Asst Manager (H),10/1/2023,12,Premium,1.43,Hourly
7068,Farm 7068-AI,3396306,Herdsperson 4 (Hourly),10/1/2023,1,Regular,91.07,Hourly
7068,Farm 7068-AI,3396306,Herdsperson 4 (Hourly),10/1/2023,12,Premium,6.98,Hourly
7069,Farm 7069-AI,787122,Herdsperson Trainee/Laborer,10/1/2023,1,Regular,23.9,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Hourly),10/1/2023,1,Regular,111.52,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Hourly),10/1/2023,12,Premium,40.13,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Hourly),10/1/2023,30,Holiday,9.6,Hourly
7069,Farm 7069-AI,3300775,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,116.63,Hourly
7069,Farm 7069-AI,3300775,Production Mgr Trainee 1 Certf,10/1/2023,12,Premium,19.73,Hourly
7069,Farm 7069-AI,3299174,Boar Stud Mgr.,10/1/2023,1,Regular,80,Salaried
7069,Farm 7069-AI,3400672,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,109.07,Hourly
7069,Farm 7069-AI,3400672,Production Mgr Trainee 1 Certf,10/1/2023,12,Premium,21.22,Hourly
7069,Farm 7069-AI,3400673,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,107.33,Hourly
7069,Farm 7069-AI,3400673,Production Mgr Trainee 1 Certf,10/1/2023,12,Premium,21.23,Hourly
7069,Farm 7069-AI,3424521,Production Intern OSU,10/1/2023,1,Regular,104.5,Hourly
7081,Deercroft Boar Stud,700875,Boar Stud Mgr.,10/1/2023,1,Regular,80,Salaried
7081,Deercroft Boar Stud,3306856,Herdsperson 4 (Hourly),10/1/2023,1,Regular,104.42,Hourly
7081,Deercroft Boar Stud,3306856,Herdsperson 4 (Hourly),10/1/2023,12,Premium,19.95,Hourly
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),10/1/2023,1,Regular,89.27,Hourly
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),10/1/2023,12,Premium,9.72,Hourly
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),10/1/2023,99,PTO,7,Hourly
7081,Deercroft Boar Stud,3426703,Herdsperson Trainee/Laborer,10/1/2023,1,Regular,94.43,Hourly
7081,Deercroft Boar Stud,3426703,Herdsperson Trainee/Laborer,10/1/2023,12,Premium,16.32,Hourly
7081,Deercroft Boar Stud,3426703,Herdsperson Trainee/Laborer,10/1/2023,99,PTO,9.6,Hourly
7081,Deercroft Boar Stud,3301178,Herdsperson 4 (Hourly),10/1/2023,1,Regular,81.8,Hourly
7081,Deercroft Boar Stud,3301178,Herdsperson 4 (Hourly),10/1/2023,12,Premium,11.68,Hourly
7081,Deercroft Boar Stud,3301178,Herdsperson 4 (Hourly),10/1/2023,99,PTO,9.6,Hourly
7082,Laurel Hill Boar Stud,67168,Boar Stud Mgr.,10/1/2023,1,Regular,80,Salaried
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),10/1/2023,1,Regular,87.9,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),10/1/2023,12,Premium,16.28,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),10/1/2023,99,PTO,5,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Hourly),10/1/2023,1,Regular,97.48,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Hourly),10/1/2023,12,Premium,21.13,Hourly
7092,Askin Boar Stud,714927,Boar Stud Mgr.,10/1/2023,1,Regular,72,Salaried
7092,Askin Boar Stud,714927,Boar Stud Mgr.,10/1/2023,99,PTO,8,Salaried
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,10/1/2023,1,Regular,92.75,Hourly
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,10/1/2023,12,Premium,9.58,Hourly
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,10/1/2023,99,PTO,9.6,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,103.18,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,10/1/2023,12,Premium,16.48,Hourly
7092,Askin Boar Stud,3321493,Production Mgr Trainee 2 Cert,10/1/2023,1,Regular,98.15,Hourly
7092,Askin Boar Stud,3321493,Production Mgr Trainee 2 Cert,10/1/2023,12,Premium,15.33,Hourly
7092,Askin Boar Stud,3321493,Production Mgr Trainee 2 Cert,10/1/2023,99,PTO,1,Hourly
7092,Askin Boar Stud,3341671,Production Mgr Trainee 2 Cert,10/1/2023,1,Regular,96.43,Hourly
7092,Askin Boar Stud,3341671,Production Mgr Trainee 2 Cert,10/1/2023,12,Premium,13.37,Hourly
7092,Askin Boar Stud,3341671,Production Mgr Trainee 2 Cert,10/1/2023,99,PTO,1,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,98.57,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,10/1/2023,12,Premium,15.8,Hourly
7092,Askin Boar Stud,3394661,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,101.35,Hourly
7092,Askin Boar Stud,3394661,Production Mgr Trainee 1 Certf,10/1/2023,12,Premium,20.57,Hourly
7092,Askin Boar Stud,3423486,Production Mgr Trainee 1,10/1/2023,1,Regular,101.35,Hourly
7092,Askin Boar Stud,3423486,Production Mgr Trainee 1,10/1/2023,12,Premium,20.42,Hourly
7092,Askin Boar Stud,3431516,Production Mgr Trainee 1,10/1/2023,1,Regular,101.48,Hourly
7092,Askin Boar Stud,3431516,Production Mgr Trainee 1,10/1/2023,12,Premium,17.23,Hourly
7092,Askin Boar Stud,1066696,Production Mgr Trainee 2 Cert,10/1/2023,1,Regular,99.33,Hourly
7092,Askin Boar Stud,1066696,Production Mgr Trainee 2 Cert,10/1/2023,12,Premium,13.8,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,10/1/2023,1,Regular,81.42,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,10/1/2023,12,Premium,10.02,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,10/1/2023,30,Holiday,9.6,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,10/1/2023,99,PTO,9.6,Hourly
7093,Martin County Boar Stud,3306937,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,99.68,Hourly
7093,Martin County Boar Stud,3306937,Production Mgr Trainee 1 Certf,10/1/2023,12,Premium,31.72,Hourly
7093,Martin County Boar Stud,3306937,Production Mgr Trainee 1 Certf,10/1/2023,99,PTO,19.2,Hourly
7093,Martin County Boar Stud,3310111,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,89.47,Hourly
7093,Martin County Boar Stud,3310111,Production Mgr Trainee 1 Certf,10/1/2023,12,Premium,12.32,Hourly
7093,Martin County Boar Stud,3310111,Production Mgr Trainee 1 Certf,10/1/2023,99,PTO,19.2,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),10/1/2023,1,Regular,102.27,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),10/1/2023,12,Premium,21.13,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),10/1/2023,99,PTO,9.6,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 4 (Hourly),10/1/2023,1,Regular,101.13,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 4 (Hourly),10/1/2023,12,Premium,30.27,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 4 (Hourly),10/1/2023,30,Holiday,9.6,Hourly
7093,Martin County Boar Stud,3338887,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,-123.4,Hourly
7093,Martin County Boar Stud,3338887,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,123.4,Hourly
7093,Martin County Boar Stud,3338887,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,132.98,Hourly
7093,Martin County Boar Stud,3338887,Production Mgr Trainee 1 Certf,10/1/2023,12,Premium,24.6,Hourly
7093,Martin County Boar Stud,3374494,Production Mgr Trainee 1,10/1/2023,1,Regular,130.52,Hourly
7093,Martin County Boar Stud,3374494,Production Mgr Trainee 1,10/1/2023,12,Premium,31.98,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,1,Regular,94.1,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,12,Premium,5.87,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,30,Holiday,9.6,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,30,Holiday,-9.6,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,30,Holiday,-19.2,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,30,Holiday,19.2,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,99,PTO,-9.6,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,99,PTO,4.62,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,99,PTO,19.2,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,99,PTO,-38.4,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,99,PTO,34.34,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,99,PTO,-19.2,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,99,PTO,19.2,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,99,PTO,-19.2,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),10/1/2023,99,PTO,19.2,Hourly
7093,Martin County Boar Stud,1226601,Boar Stud Mgr.,10/1/2023,1,Regular,80,Salaried
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),10/1/2023,1,Regular,121.45,Hourly
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),10/1/2023,12,Premium,16.87,Hourly
7094,Robersonville Boar Stud,3299228,Production Mgr Trainee 2 Cert,10/1/2023,1,Regular,90.05,Hourly
7094,Robersonville Boar Stud,3299228,Production Mgr Trainee 2 Cert,10/1/2023,12,Premium,14.12,Hourly
7094,Robersonville Boar Stud,3299228,Production Mgr Trainee 2 Cert,10/1/2023,99,PTO,19.2,Hourly
7094,Robersonville Boar Stud,3311803,Herdsperson 4 (Hourly),10/1/2023,1,Regular,84.28,Hourly
7094,Robersonville Boar Stud,3311803,Herdsperson 4 (Hourly),10/1/2023,12,Premium,20.82,Hourly
7094,Robersonville Boar Stud,3311803,Herdsperson 4 (Hourly),10/1/2023,99,PTO,9.6,Hourly
7094,Robersonville Boar Stud,3418890,Herdsperson 1 (Hourly),10/1/2023,1,Regular,94.37,Hourly
7094,Robersonville Boar Stud,3418890,Herdsperson 1 (Hourly),10/1/2023,12,Premium,17.03,Hourly
7094,Robersonville Boar Stud,1207316,Boar Stud Mgr.,10/1/2023,1,Regular,72,Salaried
7094,Robersonville Boar Stud,1207316,Boar Stud Mgr.,10/1/2023,99,PTO,8,Salaried
7094,Robersonville Boar Stud,1216536,Herdsperson 4 (Hourly),10/1/2023,1,Regular,96.72,Hourly
7094,Robersonville Boar Stud,1216536,Herdsperson 4 (Hourly),10/1/2023,12,Premium,22.58,Hourly
7094,Robersonville Boar Stud,1287467,Herdsperson 4 (Hourly),10/1/2023,1,Regular,99.43,Hourly
7094,Robersonville Boar Stud,1287467,Herdsperson 4 (Hourly),10/1/2023,12,Premium,14.67,Hourly
7094,Robersonville Boar Stud,1290639,Herdsperson 4 (Hourly),10/1/2023,1,Regular,61.63,Hourly
7094,Robersonville Boar Stud,1290639,Herdsperson 4 (Hourly),10/1/2023,12,Premium,14.7,Hourly
7094,Robersonville Boar Stud,1290639,Herdsperson 4 (Hourly),10/1/2023,99,PTO,38.4,Hourly
7094,Robersonville Boar Stud,1343023,Herdsperson 4 (Hourly),10/1/2023,1,Regular,,Hourly
7094,Robersonville Boar Stud,1349171,Boar Stud HOD 1 (Hourly),10/1/2023,1,Regular,113,Hourly
7094,Robersonville Boar Stud,1349171,Boar Stud HOD 1 (Hourly),10/1/2023,12,Premium,14.67,Hourly
49170,Boar Stud  49170,789507,Boar Stud Mgr.,10/1/2023,1,Regular,80,Salaried
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,80.82,Hourly
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,10/1/2023,30,Holiday,9,Hourly
49170,Boar Stud  49170,1291319,Boar Stud Asst Manager (H),10/1/2023,1,Regular,74.48,Hourly
49170,Boar Stud  49170,1291319,Boar Stud Asst Manager (H),10/1/2023,12,Premium,10.63,Hourly
49170,Boar Stud  49170,1291319,Boar Stud Asst Manager (H),10/1/2023,99,PTO,9,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),10/1/2023,1,Regular,77.85,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),10/1/2023,12,Premium,18.55,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),10/1/2023,99,PTO,9,Hourly
49170,Boar Stud  49170,2107647,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,80,Hourly
49770,Colorado Boar Stud,3383761,Production Mgr Trainee 1 Certf,10/1/2023,1,Regular,44.75,Hourly
49770,Colorado Boar Stud,3383761,Production Mgr Trainee 1 Certf,10/1/2023,99,PTO,32,Hourly
49770,Colorado Boar Stud,776837,AI Courier,10/1/2023,1,Regular,11.85,Hourly
49770,Colorado Boar Stud,776837,AI Courier,10/1/2023,4,Non-Worked,20.15,Hourly
49770,Colorado Boar Stud,3289266,Production Mgr Trainee 1 HOD,10/1/2023,1,Regular,76.6,Hourly
49770,Colorado Boar Stud,3289266,Production Mgr Trainee 1 HOD,10/1/2023,4,Non-Worked,2.35,Hourly
49770,Colorado Boar Stud,3431216,Production Mgr Trainee 1,10/1/2023,1,Regular,80.72,Hourly
49770,Colorado Boar Stud,3431216,Production Mgr Trainee 1,10/1/2023,12,Premium,10.92,Hourly
49770,Colorado Boar Stud,3431217,Production Mgr Trainee 1,10/1/2023,1,Regular,81.08,Hourly
49770,Colorado Boar Stud,3431217,Production Mgr Trainee 1,10/1/2023,12,Premium,10.53,Hourly
49770,Colorado Boar Stud,954835,Boar Stud Mgr.,10/1/2023,1,Regular,44,Salaried
49770,Colorado Boar Stud,954835,Boar Stud Mgr.,10/1/2023,99,PTO,36,Salaried
2874,AI Lab-Cyclone 2874,3308823,Herdsperson 4 (Hourly),10/15/2023,1,Regular,79.93,Hourly
2874,AI Lab-Cyclone 2874,3344620,Herdsperson 4 (Hourly),10/15/2023,1,Regular,83.02,Hourly
2874,AI Lab-Cyclone 2874,3344620,Herdsperson 4 (Hourly),10/15/2023,12,Premium,5.87,Hourly
2874,AI Lab-Cyclone 2874,3344621,Herdsperson 4 (Hourly),10/15/2023,1,Regular,79.43,Hourly
2874,AI Lab-Cyclone 2874,3375574,Herdsperson 4 (Hourly),10/15/2023,1,Regular,62.53,Hourly
2874,AI Lab-Cyclone 2874,3375574,Herdsperson 4 (Hourly),10/15/2023,99,PTO,4,Hourly
2874,AI Lab-Cyclone 2874,3378304,Herdsperson 4 (Hourly),10/15/2023,1,Regular,103.3,Hourly
2874,AI Lab-Cyclone 2874,3378304,Herdsperson 4 (Hourly),10/15/2023,12,Premium,8.88,Hourly
2874,AI Lab-Cyclone 2874,802455,Boar Stud Mgr.,10/15/2023,1,Regular,72,Salaried
2874,AI Lab-Cyclone 2874,802455,Boar Stud Mgr.,10/15/2023,30,Holiday,8,Salaried
2874,AI Lab-Cyclone 2874,3383365,Boar Stud HOD 1 (Hourly),10/15/2023,1,Regular,92.78,Hourly
2874,AI Lab-Cyclone 2874,3399459,AI Courier,10/15/2023,1,Regular,38.58,Hourly
2874,AI Lab-Cyclone 2874,3422715,Herdsperson 2 (Hourly),10/15/2023,1,Regular,88.8,Hourly
2874,AI Lab-Cyclone 2874,3432284,Herdsperson 1 (Hourly),10/15/2023,1,Regular,82.48,Hourly
2874,AI Lab-Cyclone 2874,3432284,Herdsperson 1 (Hourly),10/15/2023,12,Premium,5.85,Hourly
3470,AI Lab-Cimarron 3470,788267,Boar Stud Mgr.,10/15/2023,1,Regular,80,Salaried
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),10/15/2023,1,Regular,97.17,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),10/15/2023,4,Non-Worked,8,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),10/15/2023,12,Premium,12.47,Hourly
3470,AI Lab-Cimarron 3470,2184097,AI Courier,10/15/2023,1,Regular,66.12,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 4 (Hourly),10/15/2023,1,Regular,69.63,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 4 (Hourly),10/15/2023,4,Non-Worked,3,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 4 (Hourly),10/15/2023,12,Premium,12.53,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 4 (Hourly),10/15/2023,99,PTO,8.5,Hourly
3470,AI Lab-Cimarron 3470,3376702,AI Courier,10/15/2023,1,Regular,42.32,Hourly
3470,AI Lab-Cimarron 3470,3376702,AI Courier,10/15/2023,4,Non-Worked,3,Hourly
3470,AI Lab-Cimarron 3470,985941,Boar Stud HOD 2 (Hourly),10/15/2023,1,Regular,69.68,Hourly
3470,AI Lab-Cimarron 3470,985941,Boar Stud HOD 2 (Hourly),10/15/2023,4,Non-Worked,5,Hourly
3470,AI Lab-Cimarron 3470,985941,Boar Stud HOD 2 (Hourly),10/15/2023,12,Premium,10.97,Hourly
3470,AI Lab-Cimarron 3470,985941,Boar Stud HOD 2 (Hourly),10/15/2023,99,PTO,8.5,Hourly
3470,AI Lab-Cimarron 3470,3404531,Herdsperson 4 (Hourly),10/15/2023,1,Regular,73.62,Hourly
3470,AI Lab-Cimarron 3470,3404531,Herdsperson 4 (Hourly),10/15/2023,4,Non-Worked,5,Hourly
3470,AI Lab-Cimarron 3470,3404531,Herdsperson 4 (Hourly),10/15/2023,12,Premium,10.65,Hourly
3470,AI Lab-Cimarron 3470,3405337,Production Mgr Trainee 1 Certf,10/15/2023,1,Regular,94.15,Hourly
3470,AI Lab-Cimarron 3470,3405337,Production Mgr Trainee 1 Certf,10/15/2023,4,Non-Worked,3,Hourly
3470,AI Lab-Cimarron 3470,3405337,Production Mgr Trainee 1 Certf,10/15/2023,12,Premium,12.2,Hourly
3470,AI Lab-Cimarron 3470,3416334,Herdsperson 3 (Hourly),10/15/2023,1,Regular,80.02,Hourly
3470,AI Lab-Cimarron 3470,3416334,Herdsperson 3 (Hourly),10/15/2023,4,Non-Worked,3,Hourly
3470,AI Lab-Cimarron 3470,3416334,Herdsperson 3 (Hourly),10/15/2023,12,Premium,12.23,Hourly
7068,Farm 7068-AI,1365358,Boar Stud Asst Manager (H),10/15/2023,1,Regular,84.13,Hourly
7068,Farm 7068-AI,1365358,Boar Stud Asst Manager (H),10/15/2023,12,Premium,2.18,Hourly
7068,Farm 7068-AI,1365358,Boar Stud Asst Manager (H),10/15/2023,99,PTO,8,Hourly
7068,Farm 7068-AI,3396306,Herdsperson 4 (Hourly),10/15/2023,1,Regular,81.08,Hourly
7068,Farm 7068-AI,3396306,Herdsperson 4 (Hourly),10/15/2023,12,Premium,5.75,Hourly
7068,Farm 7068-AI,3425893,Boar Stud Mgr.,10/15/2023,1,Regular,64,Salaried
7068,Farm 7068-AI,3425893,Boar Stud Mgr.,10/15/2023,99,PTO,16,Salaried
7068,Farm 7068-AI,3425894,Herdsperson 2 (Hourly),10/15/2023,1,Regular,80.95,Hourly
7068,Farm 7068-AI,3425894,Herdsperson 2 (Hourly),10/15/2023,12,Premium,5.75,Hourly
7068,Farm 7068-AI,3436388,Herdsperson Trainee/Laborer,10/15/2023,1,Regular,35.87,Hourly
7069,Farm 7069-AI,787122,Herdsperson Trainee/Laborer,10/15/2023,1,Regular,33.5,Hourly
7069,Farm 7069-AI,3300775,Production Mgr Trainee 1 Certf,10/15/2023,1,Regular,108.95,Hourly
7069,Farm 7069-AI,3300775,Production Mgr Trainee 1 Certf,10/15/2023,12,Premium,20.22,Hourly
7069,Farm 7069-AI,3299174,Boar Stud Mgr.,10/15/2023,1,Regular,80,Salaried
7069,Farm 7069-AI,3400672,Production Mgr Trainee 1 Certf,10/15/2023,1,Regular,102.33,Hourly
7069,Farm 7069-AI,3400672,Production Mgr Trainee 1 Certf,10/15/2023,12,Premium,18.4,Hourly
7069,Farm 7069-AI,3400673,Production Mgr Trainee 1 Certf,10/15/2023,1,Regular,104.9,Hourly
7069,Farm 7069-AI,3400673,Production Mgr Trainee 1 Certf,10/15/2023,12,Premium,18.42,Hourly
7069,Farm 7069-AI,3424521,Production Intern OSU,10/15/2023,1,Regular,106.5,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Hourly),10/15/2023,1,Regular,100.68,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Hourly),10/15/2023,12,Premium,16.02,Hourly
7081,Deercroft Boar Stud,700875,Boar Stud Mgr.,10/15/2023,1,Regular,64,Salaried
7081,Deercroft Boar Stud,700875,Boar Stud Mgr.,10/15/2023,30,Holiday,8,Salaried
7081,Deercroft Boar Stud,700875,Boar Stud Mgr.,10/15/2023,99,PTO,8,Salaried
7081,Deercroft Boar Stud,3306856,Herdsperson 4 (Hourly),10/15/2023,1,Regular,94.6,Hourly
7081,Deercroft Boar Stud,3306856,Herdsperson 4 (Hourly),10/15/2023,12,Premium,10.12,Hourly
7081,Deercroft Boar Stud,3306856,Herdsperson 4 (Hourly),10/15/2023,99,PTO,9.6,Hourly
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),10/15/2023,1,Regular,80.95,Hourly
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),10/15/2023,12,Premium,9.07,Hourly
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),10/15/2023,99,PTO,8,Hourly
7081,Deercroft Boar Stud,3301178,Herdsperson 4 (Hourly),10/15/2023,1,Regular,82.62,Hourly
7081,Deercroft Boar Stud,3301178,Herdsperson 4 (Hourly),10/15/2023,12,Premium,10.78,Hourly
7081,Deercroft Boar Stud,3426703,Herdsperson 1 (Hourly),10/15/2023,1,Regular,73.33,Hourly
7081,Deercroft Boar Stud,3426703,Herdsperson 1 (Hourly),10/15/2023,12,Premium,10.07,Hourly
7081,Deercroft Boar Stud,3426703,Herdsperson 1 (Hourly),10/15/2023,99,PTO,9,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),10/15/2023,1,Regular,98,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),10/15/2023,12,Premium,14.88,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),10/15/2023,99,PTO,2,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Hourly),10/15/2023,1,Regular,98.32,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Hourly),10/15/2023,12,Premium,17.95,Hourly
7082,Laurel Hill Boar Stud,3372352,Herdsperson Trainee/Laborer,10/15/2023,1,Regular,94.65,Hourly
7082,Laurel Hill Boar Stud,3372352,Herdsperson Trainee/Laborer,10/15/2023,12,Premium,21,Hourly
7082,Laurel Hill Boar Stud,67168,Boar Stud Mgr.,10/15/2023,1,Regular,80,Salaried
7092,Askin Boar Stud,714927,Boar Stud Mgr.,10/15/2023,1,Regular,80,Salaried
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,10/15/2023,1,Regular,94.55,Hourly
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,10/15/2023,12,Premium,18.9,Hourly
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,10/15/2023,99,PTO,6,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,10/15/2023,1,Regular,101.92,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,10/15/2023,12,Premium,13.4,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,10/15/2023,1,Regular,81.67,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,10/15/2023,12,Premium,12.78,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,10/15/2023,99,PTO,19.2,Hourly
7092,Askin Boar Stud,3321493,Production Mgr Trainee 2 Cert,10/15/2023,1,Regular,98.33,Hourly
7092,Askin Boar Stud,3321493,Production Mgr Trainee 2 Cert,10/15/2023,12,Premium,3.47,Hourly
7092,Askin Boar Stud,3341671,Production Mgr Trainee 2 Cert,10/15/2023,1,Regular,89.65,Hourly
7092,Askin Boar Stud,3341671,Production Mgr Trainee 2 Cert,10/15/2023,12,Premium,18.65,Hourly
7092,Askin Boar Stud,3341671,Production Mgr Trainee 2 Cert,10/15/2023,99,PTO,9.6,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,10/15/2023,1,Regular,76.1,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,10/15/2023,12,Premium,3.43,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,10/15/2023,30,Holiday,9.6,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,10/15/2023,99,PTO,9.6,Hourly
7092,Askin Boar Stud,3394661,Production Mgr Trainee 1 Certf,10/15/2023,1,Regular,99.43,Hourly
7092,Askin Boar Stud,3394661,Production Mgr Trainee 1 Certf,10/15/2023,12,Premium,13.02,Hourly
7092,Askin Boar Stud,3417267,Production Intern OSU,10/15/2023,1,Regular,96.03,Hourly
7092,Askin Boar Stud,3423486,Production Mgr Trainee 1,10/15/2023,1,Regular,102.15,Hourly
7092,Askin Boar Stud,3423486,Production Mgr Trainee 1,10/15/2023,12,Premium,13.35,Hourly
7092,Askin Boar Stud,3431516,Production Mgr Trainee 1,10/15/2023,1,Regular,99.18,Hourly
7092,Askin Boar Stud,3431516,Production Mgr Trainee 1,10/15/2023,12,Premium,18.58,Hourly
7092,Askin Boar Stud,1066696,Production Mgr Trainee 2 Cert,10/15/2023,1,Regular,102.15,Hourly
7092,Askin Boar Stud,1066696,Production Mgr Trainee 2 Cert,10/15/2023,12,Premium,19.08,Hourly
7093,Martin County Boar Stud,1226601,Boar Stud Mgr.,10/15/2023,1,Regular,80,Salaried
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),10/15/2023,1,Regular,124.62,Hourly
